metrics;louvain_prob_pred_mean;louvain_prob_pred;grace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random
Hits@10;21.86$\pm$4.23;"[0.23823976 0.24582701 0.18133536 0.27921093 0.23141123 0.15174507
 0.17526555 0.23975721 0.27010622 0.17298938]";15.07$\pm$3.11;"[0.15022762 0.107739   0.16843703 0.18057663 0.13581184 0.1107739
 0.11836115 0.17223065 0.15477997 0.20789074]";22.74$\pm$4.4;"[0.20637329 0.31031866 0.18664643 0.26783005 0.19347496 0.20409712
 0.19575114 0.21699545 0.29742033 0.19499241]";24.42$\pm$4.75;"[0.23368741 0.31790592 0.21623672 0.30804249 0.22306525 0.19650986
 0.19802731 0.22913505 0.31714719 0.20182094]";27.58$\pm$3.81;"[0.24203338 0.27921093 0.29286798 0.33383915 0.22078907 0.3292868
 0.27617602 0.28679818 0.2814871  0.215478  ]";6.27$\pm$1.6;"[0.04400607 0.05538695 0.0538695  0.0569044  0.09635812 0.05159332
 0.07056146 0.08421851 0.04704097 0.06752656]";3.41$\pm$1.2;"[0.03186646 0.02352049 0.05538695 0.02731411 0.03793627 0.01745068
 0.03490137 0.03262519 0.02503794 0.05538695]";7.93$\pm$1.79;"[0.07283763 0.1107739  0.0508346  0.09863429 0.08497724 0.07890744
 0.05007587 0.07738998 0.08877086 0.07966616]";5.08$\pm$1.27;"[0.07587253 0.06449165 0.05842185 0.02883156 0.04400607 0.05159332
 0.04097117 0.0538695  0.0477997  0.04172989]";4.63$\pm$1.18;"[0.05007587 0.05311077 0.02807284 0.03566009 0.07207891 0.03869499
 0.0447648  0.0447648  0.0569044  0.03869499]";19.49$\pm$2.29;"[0.19954476 0.21775417 0.14188164 0.18512898 0.22230653 0.20713202
 0.17830046 0.21699545 0.19726859 0.18285281]";23.27$\pm$2.03;"[0.24127466 0.24962064 0.21016692 0.26176024 0.2185129  0.22837633
 0.20864947 0.24051593 0.26176024 0.20637329]";8.59$\pm$3.4;"[0.04248862 0.12594841 0.07587253 0.14567527 0.04855842 0.09939302
 0.07435508 0.10925645 0.09635812 0.04097117]";9.68$\pm$1.82;"[0.1168437  0.10394537 0.07587253 0.06828528 0.09028832 0.07587253
 0.12367223 0.09559939 0.11608498 0.1016692 ]";8.53$\pm$2.16;"[0.11153263 0.11532625 0.05235205 0.0660091  0.10242792 0.07056146
 0.07738998 0.09939302 0.09863429 0.05918058]";6.66$\pm$1.19;"[0.06221548 0.0447648  0.07814871 0.05462822 0.08497724 0.07207891
 0.05538695 0.06525038 0.07738998 0.07132018]";4.19$\pm$0.8;"[0.05538695 0.04400607 0.03869499 0.03566009 0.05538695 0.04324734
 0.04324734 0.03945372 0.03490137 0.02883156]"
Hits@20;31.63$\pm$1.91;"[0.3323217  0.34218513 0.30349014 0.33080425 0.32018209 0.28831563
 0.284522   0.31335357 0.3383915  0.30955994]";24.27$\pm$2.35;"[0.24279211 0.24203338 0.25644917 0.25948407 0.2306525  0.24962064
 0.19499241 0.2245827  0.23672231 0.28983308]";31.17$\pm$1.84;"[0.3353566  0.3353566  0.29893778 0.323217   0.32094082 0.29969651
 0.2723824  0.30273141 0.32094082 0.30728376]";32.12$\pm$1.81;"[0.34294385 0.33459788 0.29969651 0.3383915  0.323217   0.29893778
 0.29666161 0.32094082 0.34673748 0.31031866]";40.14$\pm$4.2;"[0.33004552 0.42412747 0.38770865 0.49317147 0.38391502 0.41426404
 0.38391502 0.44081942 0.37632777 0.37936267]";9.53$\pm$2.1;"[0.08042489 0.08194234 0.08270106 0.08194234 0.12367223 0.08118361
 0.10698027 0.13277693 0.06752656 0.1138088 ]";5.95$\pm$1.64;"[0.05538695 0.04931715 0.08877086 0.05766313 0.06752656 0.03034901
 0.05918058 0.05538695 0.04704097 0.08421851]";12.88$\pm$1.21;"[0.12518968 0.14188164 0.10394537 0.13884674 0.15022762 0.12898331
 0.12898331 0.12063733 0.12291351 0.12670713]";7.79$\pm$1.18;"[0.10318665 0.09028832 0.08573596 0.0629742  0.08118361 0.07283763
 0.07132018 0.07359636 0.07435508 0.06373293]";9.42$\pm$2.0;"[0.1107739  0.09484067 0.07814871 0.07207891 0.11608498 0.11532625
 0.07132018 0.12443096 0.08877086 0.06980273]";23.82$\pm$1.26;"[0.24127466 0.23520486 0.22610015 0.24886191 0.25113809 0.23975721
 0.20789074 0.23748103 0.25189681 0.24279211]";26.44$\pm$1.97;"[0.26783005 0.2723824  0.25417299 0.284522   0.24127466 0.25872534
 0.23748103 0.27086495 0.30652504 0.25037936]";14.45$\pm$2.24;"[0.10925645 0.1585736  0.14871017 0.18512898 0.11001517 0.15174507
 0.13657056 0.16691958 0.13429439 0.14339909]";13.98$\pm$1.29;"[0.15022762 0.14339909 0.12518968 0.12974203 0.13657056 0.11608498
 0.14339909 0.14112291 0.14795144 0.16388467]";12.35$\pm$1.38;"[0.13277693 0.14339909 0.1016692  0.10925645 0.13581184 0.11153263
 0.13353566 0.12139605 0.13581184 0.11001517]";9.84$\pm$1.32;"[0.09711684 0.08270106 0.11229135 0.08725341 0.12367223 0.09559939
 0.09484067 0.08042489 0.09787557 0.11229135]";6.34$\pm$0.7;"[0.07738998 0.06221548 0.06373293 0.06904401 0.07207891 0.05614568
 0.0629742  0.05614568 0.0569044  0.05766313]"
Hits@50;34.01$\pm$1.37;"[0.34977238 0.35963581 0.3292868  0.34749621 0.33915023 0.33459788
 0.31487102 0.3262519  0.35963581 0.33990895]";46.12$\pm$4.16;"[0.45827011 0.44081942 0.41426404 0.5060698  0.51289833 0.44992413
 0.37405159 0.5030349  0.48027314 0.47268589]";35.74$\pm$7.02;"[0.56449165 0.34977238 0.31942337 0.34825493 0.34749621 0.33383915
 0.31411229 0.32094082 0.34597876 0.3292868 ]";36.1$\pm$1.58;"[0.37708649 0.37025797 0.33915023 0.37025797 0.36115326 0.34370258
 0.33383915 0.36494689 0.3831563  0.36646434]";57.68$\pm$3.08;"[0.58421851 0.57738998 0.54931715 0.63581184 0.57511381 0.5508346
 0.53490137 0.58649469 0.62215478 0.55159332]";16.47$\pm$2.16;"[0.15250379 0.16843703 0.18133536 0.13429439 0.18892261 0.14264036
 0.1676783  0.20485584 0.14036419 0.16616085]";11.41$\pm$1.77;"[0.10318665 0.13884674 0.12974203 0.1016692  0.12367223 0.07511381
 0.11760243 0.107739   0.11153263 0.13201821]";19.05$\pm$1.43;"[0.20333839 0.18816388 0.18437026 0.19650986 0.22003035 0.19195751
 0.18209408 0.1676783  0.19726859 0.1737481 ]";13.44$\pm$1.43;"[0.14871017 0.14946889 0.15022762 0.12367223 0.14415781 0.12291351
 0.13125948 0.14264036 0.12670713 0.1047041 ]";15.9$\pm$1.71;"[0.17905918 0.16616085 0.13581184 0.15174507 0.18057663 0.17602428
 0.13960546 0.17450683 0.14491654 0.14188164]";28.98$\pm$1.59;"[0.29742033 0.30045524 0.26251897 0.30121396 0.29590288 0.29742033
 0.26024279 0.27769347 0.30728376 0.29817906]";32.09$\pm$2.43;"[0.29817906 0.34522003 0.29817906 0.34370258 0.28679818 0.32473445
 0.31562974 0.323217   0.36874052 0.30500759]";21.75$\pm$1.64;"[0.22003035 0.2185129  0.19499241 0.23368741 0.20940819 0.22230653
 0.18664643 0.24582701 0.22610015 0.21775417]";22.64$\pm$1.53;"[0.23596358 0.20940819 0.21623672 0.20940819 0.24051593 0.22534143
 0.22003035 0.26176024 0.21775417 0.2276176 ]";17.39$\pm$0.76;"[0.18285281 0.17450683 0.15933232 0.16919575 0.18209408 0.1737481
 0.17830046 0.16312595 0.1737481  0.18209408]";16.21$\pm$1.86;"[0.17905918 0.13429439 0.17147193 0.16236722 0.19575114 0.15174507
 0.17526555 0.13581184 0.14871017 0.16616085]";10.53$\pm$0.9;"[0.11836115 0.10091047 0.1138088  0.10242792 0.11456753 0.09484067
 0.107739   0.09256449 0.09484067 0.11305008]"
Hits@100;36.63$\pm$1.32;"[0.37936267 0.3831563  0.34977238 0.37481032 0.36191199 0.36722307
 0.34522003 0.34977238 0.37936267 0.37253414]";69.22$\pm$4.48;"[0.73368741 0.63050076 0.69499241 0.72382398 0.74886191 0.67754173
 0.60394537 0.7306525  0.70940819 0.66843703]";40.06$\pm$10.99;"[0.72685888 0.37253414 0.35204856 0.38391502 0.38846737 0.36115326
 0.3353566  0.35128983 0.38088012 0.35356601]";39.21$\pm$1.53;"[0.40819423 0.39908953 0.37177542 0.39984825 0.39074355 0.37556904
 0.36342944 0.40515933 0.40667678 0.40060698]";72.87$\pm$2.17;"[0.73596358 0.74658574 0.70789074 0.74279211 0.70409712 0.72003035
 0.72306525 0.72685888 0.77693475 0.70257967]";24.24$\pm$2.05;"[0.22306525 0.23899848 0.26176024 0.24506829 0.25948407 0.21092564
 0.23216995 0.284522   0.22610015 0.24203338]";18.38$\pm$1.04;"[0.18133536 0.20182094 0.20257967 0.17602428 0.1737481  0.18057663
 0.17754173 0.17981791 0.17298938 0.19119879]";24.01$\pm$1.47;"[0.25265554 0.23520486 0.2306525  0.25265554 0.25189681 0.24734446
 0.23520486 0.21016692 0.26024279 0.22534143]";18.94$\pm$1.1;"[0.20561457 0.20106222 0.19954476 0.18588771 0.19726859 0.17450683
 0.17905918 0.19499241 0.17905918 0.176783  ]";22.08$\pm$1.24;"[0.24582701 0.21623672 0.20257967 0.22306525 0.22534143 0.23672231
 0.21092564 0.22382398 0.21471927 0.20864947]";33.93$\pm$2.09;"[0.37481032 0.35053111 0.30804249 0.34749621 0.34446131 0.34522003
 0.30500759 0.32397572 0.36039454 0.33308042]";37.81$\pm$2.94;"[0.34446131 0.41578149 0.36191199 0.40136571 0.32169954 0.38239757
 0.37177542 0.38391502 0.42261002 0.37556904]";26.76$\pm$1.3;"[0.27996965 0.27465857 0.23748103 0.27162367 0.26555387 0.26555387
 0.25189681 0.2754173  0.27086495 0.28300455]";30.64$\pm$1.77;"[0.31335357 0.27769347 0.30197269 0.29817906 0.32094082 0.30045524
 0.30197269 0.34597876 0.31335357 0.28983308]";22.19$\pm$1.04;"[0.22382398 0.22685888 0.20409712 0.2185129  0.21775417 0.23444613
 0.22989378 0.20409712 0.23444613 0.22534143]";24.01$\pm$2.48;"[0.24582701 0.215478   0.25189681 0.25872534 0.28983308 0.22078907
 0.24051593 0.19423369 0.24734446 0.23672231]";17.23$\pm$1.63;"[0.16843703 0.15174507 0.19195751 0.16995448 0.18892261 0.16843703
 0.16540212 0.15781487 0.15629742 0.20409712]"
ROCAUC;66.05$\pm$0.69;"[0.65550588 0.66636463 0.66304708 0.660007   0.65297641 0.66655518
 0.65178306 0.65093223 0.66974247 0.66832938]";93.68$\pm$0.46;"[0.93656872 0.93387288 0.93411984 0.9414492  0.94308409 0.93584338
 0.92656943 0.94201911 0.93866077 0.93565802]";69.91$\pm$7.27;"[0.91358993 0.66503888 0.66485294 0.6781456  0.68547784 0.66491281
 0.66009853 0.67733276 0.70721843 0.67479524]";68.3$\pm$1.21;"[0.696199   0.6693863  0.67772709 0.6894102  0.6970697  0.67269406
 0.66254856 0.6929252  0.69607404 0.67603061]";90.03$\pm$0.61;"[0.9024658  0.9041738  0.89546688 0.90887524 0.90152689 0.8980493
 0.89163756 0.89720538 0.91078899 0.89297252]";61.5$\pm$1.26;"[0.6248083  0.63285551 0.60510246 0.60960242 0.6328512  0.60040993
 0.60170143 0.62914967 0.60494145 0.60820788]";56.46$\pm$1.52;"[0.57113136 0.57761622 0.56676265 0.5760153  0.57913252 0.55022036
 0.52970082 0.57782404 0.55280717 0.56509553]";52.71$\pm$1.15;"[0.53355546 0.53520244 0.51469412 0.53327108 0.53787525 0.52512889
 0.52047119 0.50811053 0.5465317  0.51627575]";56.45$\pm$0.67;"[0.56366155 0.56405962 0.56734349 0.5674166  0.57645395 0.56233867
 0.56333514 0.56434774 0.54792039 0.567665  ]";53.78$\pm$1.36;"[0.56162542 0.52435117 0.53572744 0.55171306 0.53254517 0.5307042
 0.52378472 0.52597281 0.5593344  0.53246343]";63.62$\pm$3.39;"[0.72663494 0.64208888 0.60289248 0.62509988 0.63171886 0.63402843
 0.60973022 0.61593818 0.65815131 0.61616039]";66.98$\pm$2.99;"[0.6569531  0.69688232 0.66104377 0.70346331 0.59682153 0.6847951
 0.67775098 0.66776609 0.6996957  0.65251991]";53.54$\pm$1.63;"[0.55716633 0.54292612 0.49102137 0.53539298 0.53755777 0.54568874
 0.53335053 0.53299189 0.54230888 0.53562382]";64.84$\pm$0.95;"[0.65592151 0.64581544 0.6338989  0.63923071 0.6572536  0.65793461
 0.64038894 0.65885941 0.65746863 0.63709413]";52.34$\pm$1.01;"[0.5199767  0.53617704 0.51721754 0.54222899 0.51783177 0.53173406
 0.51670923 0.50565705 0.52341679 0.52322862]";62.91$\pm$1.65;"[0.62317658 0.60868136 0.64894964 0.64368519 0.64222071 0.65268801
 0.60767568 0.63492244 0.61049737 0.61851716]";64.52$\pm$1.13;"[0.64771542 0.63123761 0.64203189 0.65540802 0.65631469 0.64267721
 0.65541781 0.6230862  0.63903916 0.65923561]"
AP;72.73$\pm$0.68;"[0.72742628 0.73589179 0.71980637 0.7342397  0.72373766 0.72495318
 0.71743549 0.72186049 0.7388989  0.72834663]";91.45$\pm$0.77;"[0.9170797  0.90698359 0.91516948 0.92116078 0.92097814 0.90935761
 0.89678763 0.92261337 0.9141439  0.9204358 ]";75.2$\pm$5.38;"[0.91013364 0.73696424 0.72317438 0.74107329 0.74384786 0.72606216
 0.71857891 0.73356782 0.75706892 0.72929307]";74.58$\pm$1.07;"[0.7568542  0.74243522 0.73476884 0.75332137 0.75430897 0.73541874
 0.72653073 0.75395441 0.75949122 0.74116104]";91.08$\pm$0.59;"[0.91125199 0.91518141 0.90859173 0.92129054 0.90729573 0.90823897
 0.90383685 0.91152566 0.91896415 0.90210062]";65.39$\pm$1.51;"[0.65298567 0.66284641 0.65029345 0.64368047 0.67843366 0.63451731
 0.64644554 0.68111801 0.6360051  0.65273384]";59.84$\pm$1.28;"[0.60098347 0.610066   0.61095873 0.60113241 0.60699946 0.57593458
 0.57803094 0.60765483 0.58507314 0.60759984]";61.06$\pm$1.18;"[0.61738733 0.61543681 0.59575894 0.62058387 0.62535558 0.60904746
 0.60552073 0.5924875  0.62658671 0.59788244]";60.58$\pm$0.72;"[0.61403932 0.61038461 0.61334899 0.60359008 0.61296041 0.60332916
 0.60129165 0.60861945 0.58999113 0.60016143]";60.33$\pm$1.1;"[0.62589131 0.59938214 0.59229082 0.60470159 0.60975455 0.60436886
 0.58819084 0.60375321 0.614333   0.59019847]";70.85$\pm$2.26;"[0.76404794 0.71417371 0.67822025 0.70539065 0.71020013 0.70672359
 0.68645915 0.69559082 0.72574838 0.69836841]";73.85$\pm$2.31;"[0.72909387 0.76183065 0.72854681 0.76529427 0.68285867 0.74477588
 0.73855994 0.74093028 0.76407129 0.72893504]";62.46$\pm$1.21;"[0.63272368 0.63456294 0.59487268 0.63788795 0.61571962 0.63175781
 0.6196911  0.62966798 0.63019479 0.61906987]";69.63$\pm$0.87;"[0.70475219 0.69043359 0.68279249 0.68408676 0.7046505  0.6970202
 0.6926521  0.70936103 0.70402686 0.69307646]";60.43$\pm$0.86;"[0.60311106 0.62134996 0.59205486 0.6096747  0.60546376 0.60771367
 0.6027809  0.59207189 0.61189348 0.59718024]";66.11$\pm$1.39;"[0.65522158 0.63974868 0.68072189 0.67004035 0.68420201 0.67032106
 0.64636297 0.65323799 0.65318046 0.65815563]";63.5$\pm$1.12;"[0.6385582  0.61951396 0.63540434 0.64425395 0.65196273 0.6309135
 0.64194214 0.61616936 0.62577494 0.64585983]"
pretrain_time;nan$\pm$nan;[];39.55$\pm$12.79;"[ 1.26275873 43.50642872 44.65413189 45.03778648 43.12331462 43.210356
 44.95664549 42.84366965 42.51124668 44.42698908]";39.89$\pm$12.8;"[ 1.61363792 43.32296443 45.01407099 44.95667744 45.11265635 43.68839455
 45.58350921 43.03127909 42.05275941 44.50592375]";2.99$\pm$0.9;"[2.28859329 2.9670701  2.41034818 2.43567181 3.12345243 3.24746752
 2.2531724  3.65632725 5.29103637 2.24422312]";3.12$\pm$0.75;"[2.72114563 3.01401615 2.90389299 2.69262481 3.54922032 2.6593771
 2.49993181 2.47929764 3.5773859  5.07524514]";39.75$\pm$13.01;"[ 0.87076306 43.70781302 45.13718748 44.7042017  44.27323413 43.33323359
 46.01568484 42.97999191 41.81868243 44.68229175]";40.21$\pm$13.01;"[ 1.25831413 45.43315554 45.08130026 45.29499125 44.29120493 43.45761323
 45.32059884 42.9146328  44.09258819 44.97257185]";2.93$\pm$0.27;"[2.92723298 2.80560708 2.79804111 2.77824831 2.70608735 3.2999239
 2.74431396 2.7148881  3.57513404 2.9631052 ]";3.96$\pm$2.12;"[2.68230867 2.89864993 2.91675735 2.71442318 3.34662485 3.72006559
 8.48319221 7.73704863 2.23389173 2.8294313 ]";40.13$\pm$12.89;"[ 1.60769629 43.90684199 45.44010806 45.71784282 44.77912307 43.77337575
 46.33496857 42.80260992 42.69169283 44.28672314]";40.28$\pm$12.96;"[ 1.48405647 43.92697835 45.55822086 45.1834538  44.81249166 43.39534259
 46.38663054 44.15969682 43.35331798 44.58507562]";2.46$\pm$0.53;"[2.27547669 2.27839088 2.28325915 2.27419019 4.05403018 2.26119804
 2.32589746 2.29422522 2.26541305 2.29075122]";3.37$\pm$0.31;"[3.19012713 3.16548085 3.18978357 3.23864889 4.24097633 3.33572006
 3.25964642 3.2607162  3.22769499 3.57588363]";39.56$\pm$12.73;"[ 1.49076366 43.79297376 44.52573085 43.86609316 44.32789803 42.75125051
 45.43016362 43.51095986 41.5929606  44.34796119]";40.1$\pm$12.97;"[ 1.39754629 43.19916892 46.08023405 44.59734678 44.25742936 43.16233563
 47.16499233 43.9326489  42.68763494 44.51424646]";2.83$\pm$0.1;"[3.06352162 2.82936668 2.8119185  2.85534525 2.71723819 2.70788693
 2.88651395 2.7592833  2.77251577 2.91620636]";2.42$\pm$0.14;"[2.29250288 2.28420043 2.48983598 2.32605672 2.34042788 2.80201912
 2.44801784 2.41603589 2.40149975 2.36228395]"
