metrics;louvain_prob_pred_mean;louvain_prob_pred;grace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random
Hits@10;8.21$\pm$3.34;"[0.07692308 0.03263403 0.0979021  0.06526807 0.06759907 0.12121212
 0.15151515 0.0955711  0.05361305 0.05827506]";28.55$\pm$5.04;"[0.27505828 0.28904429 0.35431235 0.26573427 0.31002331 0.29370629
 0.36363636 0.2960373  0.2027972  0.20512821]";26.39$\pm$5.35;"[0.27972028 0.16550117 0.36363636 0.27972028 0.24242424 0.22610723
 0.30536131 0.26340326 0.30536131 0.20745921]";27.88$\pm$4.29;"[0.23776224 0.24708625 0.31002331 0.25407925 0.29370629 0.28205128
 0.35198135 0.23076923 0.34498834 0.23543124]";31.84$\pm$5.79;"[0.2960373  0.32867133 0.35198135 0.35664336 0.24475524 0.37762238
 0.30536131 0.26573427 0.42424242 0.23310023]";31.1$\pm$5.32;"[0.27039627 0.25874126 0.28205128 0.33566434 0.28205128 0.42657343
 0.37529138 0.31468531 0.31701632 0.24708625]";25.45$\pm$5.65;"[0.3006993  0.12587413 0.23310023 0.29137529 0.27738928 0.29137529
 0.31468531 0.23776224 0.28671329 0.18648019]";26.57$\pm$4.99;"[0.23076923 0.2004662  0.24708625 0.32634033 0.27039627 0.28671329
 0.35431235 0.23310023 0.30769231 0.2004662 ]";34.06$\pm$6.0;"[0.28205128 0.36363636 0.45920746 0.26340326 0.27039627 0.41491841
 0.31468531 0.33566434 0.36829837 0.33333333]";38.86$\pm$5.83;"[0.3986014  0.44289044 0.46620047 0.34032634 0.38228438 0.41491841
 0.4032634  0.34032634 0.43822844 0.25874126]";31.45$\pm$2.88;"[0.35897436 0.29370629 0.31934732 0.36829837 0.3030303  0.33333333
 0.28205128 0.2960373  0.30769231 0.28205128]";29.98$\pm$5.82;"[0.26107226 0.31468531 0.42890443 0.31235431 0.3006993  0.28671329
 0.26107226 0.25641026 0.36363636 0.21212121]";37.25$\pm$5.8;"[0.44055944 0.38228438 0.46386946 0.28205128 0.35664336 0.4009324
 0.39160839 0.36829837 0.37062937 0.26806527]";28.0$\pm$5.33;"[0.3006993  0.32400932 0.3986014  0.22144522 0.26107226 0.30536131
 0.27272727 0.27505828 0.20745921 0.23310023]";30.14$\pm$4.26;"[0.26806527 0.2983683  0.31934732 0.33333333 0.24941725 0.27505828
 0.31468531 0.32634033 0.38927739 0.24009324]";30.56$\pm$4.24;"[0.26340326 0.24475524 0.36829837 0.33799534 0.23310023 0.33799534
 0.33333333 0.32634033 0.3006993  0.31002331]";34.9$\pm$6.64;"[0.36363636 0.36596737 0.47552448 0.33566434 0.2983683  0.41958042
 0.36596737 0.31235431 0.33799534 0.21445221]"
Hits@20;15.97$\pm$5.18;"[0.16550117 0.13519814 0.2027972  0.13519814 0.12820513 0.21445221
 0.21911422 0.22843823 0.08624709 0.08158508]";43.22$\pm$5.24;"[0.48951049 0.44755245 0.52447552 0.34265734 0.46620047 0.3962704
 0.45221445 0.41724942 0.36829837 0.41724942]";40.16$\pm$5.81;"[0.42424242 0.32867133 0.5011655  0.44988345 0.32167832 0.39393939
 0.46853147 0.36596737 0.41724942 0.34498834]";41.14$\pm$5.65;"[0.33566434 0.30769231 0.47552448 0.46386946 0.4032634  0.46153846
 0.46853147 0.39393939 0.43589744 0.36829837]";46.97$\pm$5.93;"[0.35897436 0.41491841 0.54312354 0.50815851 0.44755245 0.53846154
 0.48717949 0.42424242 0.53613054 0.43822844]";43.92$\pm$4.73;"[0.42424242 0.43123543 0.4032634  0.42424242 0.42424242 0.54778555
 0.51282051 0.41724942 0.3986014  0.40792541]";37.74$\pm$5.08;"[0.35897436 0.29370629 0.4009324  0.37296037 0.3986014  0.41491841
 0.44289044 0.4032634  0.41025641 0.27738928]";40.91$\pm$3.5;"[0.4009324  0.40792541 0.41025641 0.44522145 0.37995338 0.44055944
 0.46853147 0.41958042 0.37296037 0.34498834]";48.09$\pm$4.57;"[0.47552448 0.45920746 0.56643357 0.41724942 0.42657343 0.55710956
 0.47086247 0.48018648 0.47086247 0.48484848]";50.35$\pm$4.87;"[0.47785548 0.5011655  0.58275058 0.51515152 0.55944056 0.49184149
 0.52447552 0.46853147 0.51748252 0.3962704 ]";46.78$\pm$4.45;"[0.50815851 0.40559441 0.53613054 0.51048951 0.43356643 0.44055944
 0.42657343 0.52214452 0.46153846 0.43356643]";46.04$\pm$5.49;"[0.51282051 0.3962704  0.56177156 0.38927739 0.45454545 0.48251748
 0.44988345 0.45454545 0.51048951 0.39160839]";48.44$\pm$5.12;"[0.56876457 0.46386946 0.53846154 0.3962704  0.51282051 0.52913753
 0.48251748 0.44522145 0.48251748 0.42424242]";44.1$\pm$4.73;"[0.38927739 0.4988345  0.54312354 0.40792541 0.44055944 0.43822844
 0.46386946 0.37995338 0.42424242 0.42424242]";41.68$\pm$3.95;"[0.37995338 0.37762238 0.47552448 0.44055944 0.36363636 0.40792541
 0.47785548 0.3962704  0.45221445 0.3962704 ]";44.24$\pm$4.53;"[0.44055944 0.39160839 0.49417249 0.49417249 0.39393939 0.44988345
 0.46153846 0.43822844 0.36130536 0.4988345 ]";49.04$\pm$4.32;"[0.52680653 0.44289044 0.54778555 0.48484848 0.42191142 0.52913753
 0.51748252 0.43822844 0.46620047 0.52913753]"
Hits@50;34.99$\pm$5.17;"[0.37296037 0.34032634 0.41724942 0.34032634 0.28904429 0.4009324
 0.38461538 0.4009324  0.26107226 0.29137529]";68.16$\pm$4.08;"[0.70862471 0.64568765 0.75291375 0.67599068 0.68531469 0.71095571
 0.7016317  0.62703963 0.61072261 0.6969697 ]";60.7$\pm$3.24;"[0.61305361 0.57342657 0.67599068 0.5990676  0.55944056 0.63636364
 0.58041958 0.62237762 0.62004662 0.58974359]";63.45$\pm$3.41;"[0.66899767 0.55710956 0.62470862 0.65967366 0.6037296  0.65501166
 0.66200466 0.66666667 0.61072261 0.63636364]";69.42$\pm$4.2;"[0.67365967 0.65967366 0.78787879 0.72727273 0.67132867 0.69230769
 0.74358974 0.65967366 0.65734266 0.66899767]";67.37$\pm$3.64;"[0.64801865 0.68764569 0.73426573 0.68298368 0.64801865 0.73659674
 0.68065268 0.64801865 0.64801865 0.62237762]";58.67$\pm$4.53;"[0.57808858 0.51981352 0.66200466 0.6037296  0.51282051 0.6037296
 0.62703963 0.5990676  0.61538462 0.54545455]";62.54$\pm$4.28;"[0.65734266 0.57808858 0.67132867 0.67599068 0.57342657 0.63170163
 0.65034965 0.66200466 0.5990676  0.55477855]";69.79$\pm$3.92;"[0.72494172 0.65734266 0.75058275 0.71794872 0.68065268 0.73892774
 0.68764569 0.64568765 0.63869464 0.73659674]";72.17$\pm$3.01;"[0.77855478 0.70862471 0.74358974 0.68764569 0.74592075 0.7039627
 0.72261072 0.71095571 0.67132867 0.74358974]";68.81$\pm$3.9;"[0.76689977 0.65967366 0.70862471 0.64801865 0.62703963 0.68531469
 0.72261072 0.68531469 0.66433566 0.71328671]";70.63$\pm$4.22;"[0.77855478 0.62004662 0.72261072 0.71095571 0.68531469 0.74592075
 0.71095571 0.68997669 0.66433566 0.73426573]";71.45$\pm$2.45;"[0.74358974 0.72494172 0.74125874 0.69230769 0.71328671 0.74825175
 0.7039627  0.69230769 0.66899767 0.71561772]";66.41$\pm$3.73;"[0.62703963 0.68531469 0.73892774 0.69230769 0.63636364 0.65268065
 0.68764569 0.5990676  0.65734266 0.66433566]";63.59$\pm$3.24;"[0.65034965 0.57808858 0.67599068 0.63869464 0.57808858 0.66666667
 0.66666667 0.62703963 0.63869464 0.63869464]";65.87$\pm$5.56;"[0.68531469 0.58275058 0.68531469 0.67599068 0.56876457 0.72261072
 0.67599068 0.68065268 0.58275058 0.72727273]";70.35$\pm$3.37;"[0.74358974 0.66899767 0.74592075 0.68298368 0.63869464 0.72727273
 0.7039627  0.6993007  0.68531469 0.73892774]"
Hits@100;56.62$\pm$4.18;"[0.60839161 0.58275058 0.61072261 0.57808858 0.55710956 0.57808858
 0.58275058 0.58041958 0.46386946 0.51981352]";84.08$\pm$2.85;"[0.86946387 0.83216783 0.87412587 0.86013986 0.83216783 0.84382284
 0.84615385 0.7972028  0.78554779 0.86713287]";80.44$\pm$2.69;"[0.84848485 0.80652681 0.81818182 0.7995338  0.74825175 0.82750583
 0.7972028  0.82051282 0.77156177 0.80652681]";81.72$\pm$2.84;"[0.85081585 0.81818182 0.82750583 0.84382284 0.74592075 0.84149184
 0.82284382 0.81585082 0.8041958  0.8018648 ]";85.06$\pm$2.14;"[0.84615385 0.88578089 0.87878788 0.84382284 0.83916084 0.84382284
 0.85314685 0.83682984 0.80885781 0.86946387]";85.13$\pm$2.67;"[0.86247086 0.84382284 0.86713287 0.84615385 0.83916084 0.8997669
 0.88811189 0.82750583 0.80885781 0.82983683]";79.67$\pm$3.34;"[0.81351981 0.74125874 0.85081585 0.81351981 0.75524476 0.81818182
 0.7972028  0.81585082 0.75291375 0.80885781]";82.94$\pm$3.84;"[0.86247086 0.78088578 0.85314685 0.87179487 0.77389277 0.86713287
 0.82051282 0.85314685 0.76923077 0.84149184]";86.64$\pm$2.72;"[0.87645688 0.88111888 0.87645688 0.8951049  0.85081585 0.89277389
 0.87645688 0.82051282 0.81351981 0.88111888]";87.06$\pm$2.32;"[0.91841492 0.87412587 0.85780886 0.88344988 0.84848485 0.88344988
 0.86713287 0.86247086 0.82750583 0.88344988]";86.48$\pm$2.37;"[0.8951049  0.89044289 0.87412587 0.87878788 0.83682984 0.88344988
 0.83449883 0.85081585 0.82750583 0.87645688]";86.92$\pm$1.93;"[0.88111888 0.87179487 0.87878788 0.88344988 0.85314685 0.9044289
 0.85780886 0.83916084 0.84382284 0.87878788]";87.25$\pm$2.34;"[0.89277389 0.88111888 0.88578089 0.8974359  0.86480186 0.88344988
 0.87645688 0.81585082 0.84615385 0.88111888]";84.64$\pm$3.08;"[0.85780886 0.83682984 0.8997669  0.88344988 0.81351981 0.82983683
 0.86946387 0.80652681 0.80885781 0.85780886]";81.38$\pm$2.81;"[0.82051282 0.82750583 0.84615385 0.78787879 0.75990676 0.84848485
 0.81351981 0.79487179 0.79254079 0.84615385]";84.36$\pm$4.02;"[0.90909091 0.79254079 0.89044289 0.83916084 0.77622378 0.86247086
 0.84382284 0.83916084 0.80885781 0.87412587]";86.69$\pm$2.15;"[0.88111888 0.86946387 0.86247086 0.86946387 0.84615385 0.8974359
 0.89044289 0.86013986 0.81818182 0.87412587]"
ROCAUC;73.13$\pm$2.27;"[0.73997098 0.73079102 0.76744439 0.73902554 0.7178177  0.75715737
 0.73322005 0.73976646 0.68958547 0.69866893]";87.88$\pm$1.36;"[0.888389   0.87324903 0.89576389 0.87715781 0.88147918 0.89237724
 0.88946801 0.85172538 0.85892817 0.87943054]";86.47$\pm$1.15;"[0.87450622 0.85431235 0.88737937 0.86742085 0.84547693 0.87228389
 0.86832015 0.86430081 0.85972148 0.85333747]";86.71$\pm$1.2;"[0.87280008 0.85114807 0.87233405 0.88198825 0.84571167 0.88729685
 0.86670261 0.86790079 0.86175906 0.86327146]";88.5$\pm$1.12;"[0.8815427  0.88813912 0.90329608 0.88932357 0.87555068 0.89581126
 0.89548613 0.86280308 0.8801354  0.87747533]";88.9$\pm$1.22;"[0.89087214 0.89043744 0.89644468 0.8921436  0.87581817 0.91563836
 0.89830185 0.87788924 0.87606566 0.87643509]";86.29$\pm$1.44;"[0.86767079 0.84048428 0.88751824 0.87483767 0.838806   0.8739846
 0.8670784  0.86407207 0.85845545 0.85616953]";87.31$\pm$1.29;"[0.88335208 0.86315709 0.88712611 0.89100798 0.85207688 0.88587869
 0.87318367 0.87427837 0.85758065 0.86326057]";89.31$\pm$1.16;"[0.89259458 0.8956822  0.90740257 0.8998484  0.88329703 0.90912894
 0.89111823 0.87311831 0.87705457 0.90211969]";89.92$\pm$1.09;"[0.91532322 0.90370455 0.90331242 0.90554822 0.90029642 0.90758038
 0.89704377 0.87745899 0.88184698 0.90000109]";88.93$\pm$1.13;"[0.90955276 0.88484413 0.8979424  0.89278476 0.87243904 0.89849544
 0.8767891  0.88702263 0.87651665 0.89701653]";89.33$\pm$1.11;"[0.90537978 0.881816   0.90241923 0.90397792 0.8837938  0.90623285
 0.88851491 0.87170229 0.89568629 0.89347646]";89.62$\pm$1.31;"[0.91325846 0.89287193 0.90614992 0.89796839 0.89611481 0.91253036
 0.89504499 0.86474196 0.89072    0.89240899]";88.12$\pm$1.25;"[0.87786961 0.88571008 0.90386249 0.89254025 0.86984054 0.8854114
 0.8868538  0.85653443 0.87145256 0.8823334 ]";87.12$\pm$1.08;"[0.87226216 0.87148443 0.88754003 0.87408784 0.84780247 0.8844877
 0.86852167 0.85865303 0.8739031  0.8732926 ]";88.13$\pm$1.55;"[0.89308361 0.87015555 0.89599808 0.89750653 0.85058111 0.89777821
 0.87515522 0.87595582 0.86474753 0.8918208 ]";89.59$\pm$1.04;"[0.90418983 0.88898874 0.9064059  0.89751197 0.87755414 0.91141648
 0.90314903 0.88284535 0.88863894 0.89854694]"
AP;70.12$\pm$2.87;"[0.71352894 0.68660233 0.73591522 0.70057    0.68320874 0.73791299
 0.72193248 0.72110554 0.65442281 0.65694994]";86.93$\pm$1.52;"[0.88538489 0.87072255 0.89055655 0.8645809  0.87687143 0.87231215
 0.88501277 0.85235499 0.84339251 0.85154071]";85.11$\pm$1.4;"[0.85827104 0.83141398 0.87793212 0.85812046 0.83224052 0.8590608
 0.85578349 0.84505916 0.8573147  0.83595544]";85.77$\pm$1.37;"[0.85290828 0.83981801 0.8695017  0.87401674 0.83477014 0.87683816
 0.86621306 0.84922879 0.8637309  0.85041748]";87.63$\pm$1.66;"[0.86985135 0.88056308 0.89905954 0.88881067 0.85813657 0.88906585
 0.89106621 0.85710529 0.88283907 0.84625678]";87.76$\pm$1.4;"[0.87706869 0.87760577 0.87579931 0.87916221 0.86898468 0.90979597
 0.89350414 0.86749005 0.86829898 0.8578658 ]";85.03$\pm$1.66;"[0.85811751 0.81443967 0.86784165 0.86362089 0.83399465 0.86303444
 0.86469874 0.84568074 0.85608334 0.83502268]";86.06$\pm$1.33;"[0.86771786 0.84870158 0.8692204  0.88265799 0.84431366 0.87874353
 0.86542136 0.85306779 0.85195353 0.8440423 ]";88.18$\pm$1.17;"[0.87995752 0.88525413 0.89775425 0.88038611 0.86282977 0.90566831
 0.8790011  0.8729464  0.87273224 0.88108023]";89.4$\pm$0.94;"[0.90793127 0.90210671 0.89939636 0.8975982  0.893882   0.89856924
 0.89506193 0.87371484 0.88782569 0.88395743]";87.93$\pm$1.1;"[0.89734683 0.87068147 0.8878599  0.88361132 0.85836543 0.88871434
 0.86829445 0.87816584 0.87407625 0.88576584]";88.22$\pm$1.3;"[0.89182067 0.86334542 0.90045323 0.88940897 0.87211176 0.89497468
 0.87780418 0.86250708 0.89378702 0.87588773]";88.93$\pm$1.18;"[0.9010568  0.88771565 0.89362254 0.88081852 0.89304838 0.90911345
 0.89736935 0.86890179 0.88820633 0.87314213]";87.07$\pm$1.37;"[0.87132627 0.87916538 0.89906603 0.87641607 0.85783241 0.87458594
 0.87739714 0.84601727 0.8601677  0.86480202]";86.03$\pm$1.21;"[0.86264466 0.85165789 0.88336454 0.86407062 0.83918133 0.86306052
 0.86780415 0.85079827 0.87083021 0.84919877]";87.14$\pm$1.77;"[0.88083993 0.85579827 0.88919141 0.89036345 0.83454455 0.88959042
 0.87475999 0.86035409 0.85696034 0.88139074]";88.58$\pm$1.37;"[0.89608865 0.88030485 0.90189799 0.88748809 0.85674667 0.90290592
 0.89451275 0.8695379  0.88470492 0.884226  ]"
pretrain_time;nan$\pm$nan;[];1.95$\pm$0.81;"[4.3816154  1.60977817 1.64427972 1.71444225 1.69018602 1.67303514
 1.61522198 1.64537406 1.7937901  1.7486968 ]";1.78$\pm$0.09;"[1.75738239 1.70453143 2.02184558 1.76151323 1.75911689 1.76855302
 1.67860723 1.71832538 1.85732055 1.81163549]";1.78$\pm$0.01;"[1.81235194 1.78094029 1.78338742 1.77762461 1.78156805 1.76322508
 1.77411079 1.77974153 1.7687149  1.76774597]";1.77$\pm$0.01;"[1.76983523 1.76790118 1.75959206 1.75644255 1.77434349 1.77053714
 1.77235198 1.76991057 1.76671338 1.75129223]";1.78$\pm$0.1;"[1.75693536 1.69129777 1.72871208 1.76127529 2.0254395  1.73216939
 1.70027041 1.71547627 1.85455418 1.83654737]";1.85$\pm$0.08;"[1.8095746  1.83229494 1.78813887 1.85118365 1.82781029 1.81984878
 1.76058936 2.05367708 1.90297985 1.87529159]";1.83$\pm$0.01;"[1.83286572 1.83257699 1.81769013 1.81993866 1.82222152 1.8313694
 1.84173393 1.8396523  1.87313581 1.83216667]";1.83$\pm$0.02;"[1.82111382 1.83681989 1.82414722 1.89968562 1.8290987  1.83008313
 1.82983041 1.823946   1.81052947 1.84126663]";2.68$\pm$0.7;"[2.37892938 2.21175194 2.2615788  2.23135042 2.42262316 4.29762793
 3.77398539 2.22764039 2.33864903 2.67532134]";2.3$\pm$0.05;"[2.28118777 2.22744393 2.32929277 2.30276227 2.29308295 2.27811742
 2.27249289 2.28172851 2.42041516 2.34414124]";2.35$\pm$0.02;"[2.33258033 2.34996176 2.37606883 2.34544563 2.35606074 2.34615541
 2.38005066 2.37344885 2.3383956  2.34886718]";2.37$\pm$0.04;"[2.33509445 2.34208751 2.36576462 2.45737767 2.40342307 2.33722711
 2.37025428 2.36252451 2.34074569 2.34048963]";1.88$\pm$0.1;"[2.13465881 1.79371905 1.82570624 1.85181427 1.85372496 1.84820819
 1.79363775 1.83541012 1.95137    1.92599797]";1.94$\pm$0.1;"[1.91776037 1.8583498  1.90167332 1.94029546 2.19399858 1.90637016
 1.8472178  1.87913918 2.00632668 1.9719069 ]";1.95$\pm$0.01;"[1.94538569 1.939219   1.94915581 1.93744707 1.95363045 1.93905139
 1.95516586 1.95222878 1.94234371 1.93656731]";1.95$\pm$0.01;"[1.9469099  1.9438045  1.95930648 1.94429898 1.95322299 1.93853593
 1.95222735 1.94097328 1.93511581 1.9521029 ]"
