metrics;louvain_prob_pred_mean;louvain_prob_pred;grace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;grace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;bgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lgrace,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fix+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast+random;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random_mean;lbgrl,enc:gcn_bgrl,pred:mlp,sbm_fast_bug+random
Hits@10;39.56$\pm$4.57;"[0.44065934 0.33296703 0.44395604 0.35494505 0.42197802 0.32967033
 0.41868132 0.45164835 0.35054945 0.41098901]";50.64$\pm$2.33;"[0.5043956  0.47582418 0.52527473 0.53516484 0.52087912 0.52197802
 0.48241758 0.53516484 0.49120879 0.47142857]";50.92$\pm$1.91;"[0.53076923 0.47362637 0.52637363 0.51318681 0.52417582 0.51868132
 0.48791209 0.52857143 0.49010989 0.4989011 ]";50.7$\pm$2.76;"[0.53846154 0.46043956 0.52967033 0.51538462 0.51758242 0.50659341
 0.5043956  0.54175824 0.45714286 0.4989011 ]";61.69$\pm$2.31;"[0.66043956 0.62527473 0.61208791 0.63516484 0.61758242 0.58571429
 0.59120879 0.64065934 0.61208791 0.58901099]";53.92$\pm$4.63;"[0.54945055 0.55714286 0.59010989 0.6043956  0.52857143 0.43076923
 0.4967033  0.53186813 0.55934066 0.54395604]";53.79$\pm$2.33;"[0.5043956  0.52857143 0.56043956 0.55604396 0.54395604 0.4967033
 0.54835165 0.57472527 0.52527473 0.54065934]";55.33$\pm$3.22;"[0.56703297 0.47802198 0.56703297 0.58351648 0.57252747 0.50659341
 0.54945055 0.57472527 0.57032967 0.56373626]";56.93$\pm$2.87;"[0.59230769 0.55384615 0.61648352 0.61208791 0.55714286 0.51868132
 0.54615385 0.56813187 0.57252747 0.55604396]";57.91$\pm$4.68;"[0.60659341 0.53076923 0.64505495 0.61978022 0.5967033  0.57142857
 0.54285714 0.61538462 0.58241758 0.48021978]";60.29$\pm$3.59;"[0.65054945 0.53846154 0.64945055 0.62527473 0.58131868 0.59010989
 0.55714286 0.63516484 0.6021978  0.5989011 ]";60.7$\pm$2.98;"[0.64065934 0.57912088 0.62747253 0.64615385 0.58351648 0.5989011
 0.55054945 0.63296703 0.62197802 0.58901099]";65.71$\pm$3.51;"[0.66813187 0.65714286 0.70769231 0.69450549 0.60549451 0.61978022
 0.60989011 0.68571429 0.68461538 0.63846154]";46.82$\pm$5.0;"[0.40879121 0.4010989  0.53186813 0.4967033  0.55604396 0.41318681
 0.48131868 0.45164835 0.49230769 0.44945055]";54.11$\pm$3.71;"[0.52417582 0.47252747 0.57362637 0.5989011  0.54945055 0.54065934
 0.4956044  0.52197802 0.55054945 0.58351648]";55.13$\pm$3.23;"[0.55384615 0.51538462 0.56813187 0.6032967  0.54175824 0.5010989
 0.50989011 0.57802198 0.58351648 0.55824176]";55.58$\pm$4.33;"[0.53516484 0.50659341 0.58791209 0.62307692 0.57582418 0.53956044
 0.47912088 0.59340659 0.59340659 0.52417582]"
Hits@20;46.1$\pm$1.77;"[0.46813187 0.43076923 0.45604396 0.49120879 0.47142857 0.44725275
 0.45054945 0.48681319 0.45934066 0.44835165]";55.86$\pm$2.52;"[0.55384615 0.52967033 0.57142857 0.59010989 0.55164835 0.56263736
 0.52967033 0.59120879 0.58681319 0.51868132]";58.53$\pm$1.56;"[0.58021978 0.58571429 0.56373626 0.61538462 0.57582418 0.58901099
 0.58791209 0.6032967  0.59010989 0.56153846]";58.84$\pm$2.39;"[0.61208791 0.57582418 0.6021978  0.62307692 0.6        0.57362637
 0.55054945 0.61208791 0.58021978 0.55384615]";67.18$\pm$1.58;"[0.69120879 0.67362637 0.66483516 0.69120879 0.68021978 0.66703297
 0.65494505 0.68351648 0.67362637 0.63736264]";61.76$\pm$2.36;"[0.62087912 0.63626374 0.62307692 0.64725275 0.62747253 0.57472527
 0.6032967  0.65054945 0.6043956  0.58791209]";60.35$\pm$1.73;"[0.6043956  0.60769231 0.62967033 0.62967033 0.59230769 0.58461538
 0.5956044  0.62197802 0.58571429 0.58351648]";60.71$\pm$1.48;"[0.60879121 0.59340659 0.61538462 0.62637363 0.61978022 0.6032967
 0.58021978 0.62857143 0.6021978  0.59340659]";62.97$\pm$1.82;"[0.64395604 0.62857143 0.65824176 0.63956044 0.63406593 0.60549451
 0.62087912 0.63736264 0.63626374 0.59230769]";66.45$\pm$2.68;"[0.65384615 0.66593407 0.67912088 0.68461538 0.69230769 0.64835165
 0.69120879 0.68241758 0.64615385 0.6010989 ]";68.1$\pm$2.69;"[0.73516484 0.65934066 0.6978022  0.67912088 0.64615385 0.66813187
 0.64615385 0.7        0.7043956  0.67362637]";69.16$\pm$2.05;"[0.73186813 0.6956044  0.7043956  0.7        0.65934066 0.67142857
 0.69120879 0.7043956  0.69340659 0.66483516]";71.55$\pm$2.73;"[0.70769231 0.71868132 0.77252747 0.74285714 0.67582418 0.68131868
 0.71538462 0.72967033 0.71648352 0.69450549]";56.18$\pm$3.92;"[0.54285714 0.53516484 0.6010989  0.59340659 0.63956044 0.49120879
 0.55054945 0.57142857 0.54725275 0.54505495]";62.65$\pm$1.97;"[0.60659341 0.61978022 0.63406593 0.67582418 0.60659341 0.61648352
 0.60989011 0.63846154 0.63296703 0.62417582]";63.2$\pm$2.8;"[0.64835165 0.59120879 0.67142857 0.65604396 0.61758242 0.64175824
 0.6043956  0.63626374 0.66263736 0.59010989]";63.47$\pm$2.8;"[0.65824176 0.57582418 0.66043956 0.65714286 0.60989011 0.62857143
 0.60989011 0.63846154 0.67142857 0.63736264]"
Hits@50;50.24$\pm$1.59;"[0.52857143 0.47142857 0.48901099 0.51868132 0.51208791 0.5
 0.49230769 0.51538462 0.5021978  0.49450549]";63.01$\pm$1.83;"[0.63516484 0.6021978  0.61978022 0.64615385 0.63626374 0.64835165
 0.62637363 0.64395604 0.64835165 0.59450549]";66.9$\pm$1.99;"[0.63956044 0.68021978 0.68461538 0.68901099 0.65714286 0.7021978
 0.65934066 0.67582418 0.66373626 0.63846154]";66.99$\pm$1.35;"[0.68021978 0.67142857 0.67472527 0.66373626 0.67692308 0.66703297
 0.64505495 0.6978022  0.66593407 0.65604396]";75.44$\pm$1.0;"[0.76703297 0.74175824 0.75604396 0.75384615 0.77032967 0.74285714
 0.74285714 0.75824176 0.76373626 0.74725275]";68.9$\pm$2.54;"[0.7021978  0.72087912 0.69340659 0.72747253 0.69010989 0.65164835
 0.67142857 0.71098901 0.65934066 0.66263736]";67.58$\pm$2.08;"[0.67692308 0.68571429 0.68901099 0.6956044  0.69010989 0.66813187
 0.65824176 0.70549451 0.65604396 0.63296703]";67.53$\pm$1.65;"[0.68021978 0.66043956 0.68681319 0.68681319 0.69230769 0.67912088
 0.65934066 0.7010989  0.65604396 0.65054945]";70.05$\pm$1.44;"[0.71538462 0.68901099 0.6989011  0.72307692 0.69120879 0.69450549
 0.69340659 0.71868132 0.70659341 0.67472527]";73.7$\pm$2.81;"[0.73186813 0.73296703 0.76263736 0.77362637 0.78351648 0.70659341
 0.73736264 0.73406593 0.72087912 0.68681319]";77.55$\pm$1.81;"[0.82417582 0.78131868 0.77802198 0.77142857 0.75824176 0.76703297
 0.75824176 0.76593407 0.78241758 0.76813187]";79.14$\pm$2.69;"[0.81648352 0.79340659 0.82087912 0.81428571 0.72527473 0.81208791
 0.77582418 0.78901099 0.78791209 0.77912088]";79.18$\pm$2.14;"[0.82527473 0.7978022  0.81538462 0.7978022  0.75274725 0.76373626
 0.79340659 0.78791209 0.77582418 0.80769231]";67.37$\pm$2.02;"[0.67362637 0.66043956 0.6967033  0.67472527 0.70879121 0.64725275
 0.64945055 0.69230769 0.65274725 0.68131868]";72.24$\pm$1.75;"[0.73076923 0.70659341 0.73516484 0.73076923 0.71428571 0.75164835
 0.69450549 0.71318681 0.7043956  0.74285714]";73.3$\pm$1.95;"[0.76263736 0.7043956  0.75054945 0.73846154 0.7010989  0.75274725
 0.72197802 0.74505495 0.72527473 0.72747253]";73.41$\pm$2.62;"[0.77142857 0.70989011 0.76263736 0.74175824 0.69120879 0.73956044
 0.71648352 0.71318681 0.77032967 0.72417582]"
Hits@100;53.34$\pm$1.3;"[0.55164835 0.52197802 0.51538462 0.55494505 0.53626374 0.52637363
 0.53076923 0.54615385 0.53186813 0.51868132]";68.66$\pm$1.79;"[0.6956044  0.66263736 0.65934066 0.68131868 0.70659341 0.70659341
 0.69230769 0.6956044  0.7032967  0.66263736]";74.34$\pm$1.4;"[0.71318681 0.74615385 0.74945055 0.74285714 0.74945055 0.77142857
 0.74615385 0.74615385 0.73516484 0.73406593]";74.47$\pm$1.3;"[0.75604396 0.74395604 0.73296703 0.74615385 0.74285714 0.75494505
 0.72857143 0.77362637 0.73516484 0.73296703]";80.57$\pm$1.27;"[0.82307692 0.7967033  0.80659341 0.78791209 0.83186813 0.8021978
 0.79340659 0.80989011 0.80659341 0.7989011 ]";74.45$\pm$2.01;"[0.74285714 0.76043956 0.75494505 0.77362637 0.76043956 0.73076923
 0.73626374 0.76043956 0.71648352 0.70879121]";74.13$\pm$1.43;"[0.74175824 0.74175824 0.74175824 0.75604396 0.75934066 0.73516484
 0.74175824 0.75384615 0.73626374 0.70549451]";74.0$\pm$1.44;"[0.74725275 0.73516484 0.74395604 0.74945055 0.75714286 0.73956044
 0.72857143 0.75384615 0.74065934 0.7043956 ]";75.7$\pm$1.45;"[0.77472527 0.75604396 0.76813187 0.78021978 0.73956044 0.75714286
 0.74065934 0.76703297 0.74945055 0.73736264]";79.18$\pm$2.5;"[0.79230769 0.77362637 0.8043956  0.81648352 0.83516484 0.75384615
 0.80989011 0.78131868 0.7956044  0.75494505]";84.55$\pm$1.73;"[0.88681319 0.85274725 0.81978022 0.83736264 0.84725275 0.85934066
 0.83076923 0.83956044 0.83846154 0.84285714]";86.76$\pm$2.3;"[0.89230769 0.88351648 0.9021978  0.87362637 0.81978022 0.87032967
 0.86923077 0.86263736 0.83846154 0.86373626]";84.45$\pm$1.7;"[0.86813187 0.85274725 0.87142857 0.84395604 0.82307692 0.82527473
 0.84615385 0.83296703 0.82417582 0.85714286]";76.14$\pm$1.1;"[0.76813187 0.75714286 0.78571429 0.75934066 0.77472527 0.75274725
 0.74835165 0.76153846 0.75384615 0.75274725]";80.59$\pm$2.13;"[0.80769231 0.78901099 0.83736264 0.80879121 0.76263736 0.82967033
 0.81538462 0.8021978  0.78461538 0.82197802]";80.35$\pm$2.19;"[0.82307692 0.78351648 0.80769231 0.8        0.76373626 0.83846154
 0.81978022 0.82307692 0.78241758 0.79340659]";81.29$\pm$2.12;"[0.82857143 0.8010989  0.82747253 0.83296703 0.77142857 0.83626374
 0.7967033  0.79010989 0.83406593 0.80989011]"
ROCAUC;73.81$\pm$1.21;"[0.75175945 0.71960995 0.72972957 0.7474363  0.74903514 0.73484
 0.73469025 0.75677334 0.73517934 0.72164956]";84.51$\pm$0.95;"[0.85241517 0.82882019 0.83401637 0.83511714 0.85551926 0.85605241
 0.85371573 0.85106267 0.84104982 0.84299239]";88.94$\pm$0.48;"[0.8879773  0.88904722 0.89054752 0.88908586 0.89189772 0.90000604
 0.88683372 0.89211689 0.88685913 0.87985871]";89.49$\pm$0.46;"[0.90183673 0.88662239 0.8986847  0.89021374 0.89689953 0.8989494
 0.892961   0.89852313 0.89444988 0.8902391 ]";91.08$\pm$0.75;"[0.91715735 0.9045061  0.9118969  0.90158193 0.92895242 0.90854003
 0.90930926 0.91414926 0.90540263 0.90622751]";88.05$\pm$1.14;"[0.88249849 0.8817679  0.88249253 0.89163386 0.88387695 0.88273759
 0.88079217 0.89817776 0.86466592 0.85625287]";88.65$\pm$0.69;"[0.88611158 0.89176669 0.89244914 0.89351045 0.89023608 0.88700278
 0.88167371 0.88651733 0.88770778 0.86842652]";88.68$\pm$0.66;"[0.89175824 0.88560077 0.89332076 0.88340297 0.89326229 0.88487381
 0.88015095 0.89042869 0.89281785 0.87197078]";88.98$\pm$0.9;"[0.90014853 0.88539548 0.89654976 0.89596305 0.88497102 0.88734815
 0.88257698 0.90469629 0.88714564 0.87270982]";90.66$\pm$1.02;"[0.91015819 0.90655476 0.90825203 0.91940164 0.92195689 0.893822
 0.90929839 0.9024369  0.90872472 0.88565994]";93.72$\pm$0.59;"[0.94950731 0.93719478 0.9304392  0.93385944 0.94338244 0.94326108
 0.93303587 0.93403574 0.93585029 0.93143582]";94.84$\pm$1.02;"[0.95934187 0.95250694 0.9560367  0.95011593 0.91966791 0.95269895
 0.94840116 0.95007125 0.94665313 0.94807451]";93.7$\pm$0.71;"[0.94064726 0.93790122 0.94942758 0.93683734 0.9200791  0.9362746
 0.93955199 0.93456829 0.93286548 0.94189651]";89.63$\pm$0.72;"[0.8996655  0.88924405 0.9111909  0.89555488 0.89317776 0.88832025
 0.89066176 0.89316749 0.90724803 0.89428571]";92.04$\pm$1.19;"[0.92017631 0.91875981 0.92876606 0.93324357 0.88875679 0.92899891
 0.91957131 0.91692006 0.91933534 0.92935757]";91.93$\pm$0.92;"[0.92648714 0.91761381 0.92510427 0.92169424 0.89462686 0.93012559
 0.91732098 0.92199795 0.92049106 0.91709214]";92.41$\pm$1.08;"[0.92432315 0.92525057 0.9373167  0.92890955 0.90015276 0.93022944
 0.91144065 0.92212535 0.93767393 0.9231687 ]"
AP;80.33$\pm$0.84;"[0.81487248 0.78948089 0.79882428 0.80978059 0.81067091 0.7981596
 0.8010068  0.81460111 0.80277685 0.7930642 ]";88.3$\pm$0.6;"[0.88662211 0.87174718 0.87674418 0.88025769 0.88902652 0.89202585
 0.88692208 0.88585292 0.88411547 0.87700634]";91.03$\pm$0.41;"[0.90817103 0.90859507 0.91381682 0.91218779 0.91215803 0.91759324
 0.90522462 0.91342298 0.90830709 0.90323578]";91.29$\pm$0.5;"[0.91905435 0.90574127 0.91748772 0.91165643 0.91527314 0.91523579
 0.90551593 0.91964043 0.91088924 0.90858547]";93.16$\pm$0.48;"[0.93738156 0.92773273 0.93356027 0.92832023 0.94194572 0.9298308
 0.92767863 0.93478614 0.92875135 0.92650194]";90.85$\pm$0.83;"[0.9120355  0.9114761  0.91249229 0.91994195 0.90896671 0.90487691
 0.90575128 0.91943985 0.89839074 0.89201329]";91.08$\pm$0.57;"[0.90969152 0.91454487 0.91556129 0.91750329 0.91447985 0.91022037
 0.90712065 0.91270044 0.91014557 0.89641459]";91.11$\pm$0.53;"[0.91524077 0.90874071 0.91623096 0.91166332 0.9166734  0.90911028
 0.90420611 0.91494206 0.91439365 0.89988042]";91.5$\pm$0.67;"[0.92271162 0.91362997 0.9206565  0.92224529 0.91157351 0.9106329
 0.90854832 0.92355071 0.9140288  0.9025132 ]";92.74$\pm$0.8;"[0.93052185 0.92616286 0.93168869 0.9370733  0.93867233 0.91861632
 0.92851912 0.92425803 0.9281514  0.90997683]";94.74$\pm$0.44;"[0.95874224 0.94685178 0.94410544 0.94614192 0.94913585 0.94942536
 0.94208743 0.94654014 0.94745134 0.94342523]";95.47$\pm$0.81;"[0.96380195 0.95809195 0.96181398 0.9573352  0.9326849  0.95828779
 0.95296282 0.95621263 0.95293455 0.95271398]";94.9$\pm$0.52;"[0.95303986 0.94988093 0.95837409 0.9502548  0.93664676 0.94701137
 0.94834428 0.94855803 0.94689274 0.95096206]";91.36$\pm$0.63;"[0.91404952 0.90474037 0.9278769  0.91509924 0.91825425 0.90628599
 0.90791837 0.91279314 0.9160111  0.91277976]";93.28$\pm$0.77;"[0.93389139 0.92936367 0.94090177 0.94257568 0.91506418 0.93813589
 0.92984221 0.92704341 0.93267475 0.93850754]";93.22$\pm$0.6;"[0.9383464  0.9300605  0.9382568  0.93723373 0.91756165 0.93724804
 0.92891734 0.93099352 0.93341652 0.92978331]";93.6$\pm$0.87;"[0.93938283 0.93437708 0.94645881 0.94055277 0.91910282 0.93991989
 0.92333869 0.93507013 0.94795224 0.93346004]"
pretrain_time;nan$\pm$nan;[];48.64$\pm$1.71;"[49.46209121 51.08426785 49.19108963 47.68768787 50.37028575 48.67478752
 46.64820766 44.94795966 49.39504623 48.91962171]";48.6$\pm$1.5;"[48.82549906 51.06361246 48.57589221 47.62452126 50.33807015 48.53234363
 46.78807569 45.78527856 48.87584281 49.62107086]";1.88$\pm$0.08;"[1.81575656 1.86502481 1.83423495 1.8327477  1.87053251 1.83958673
 2.09798002 1.84975481 1.87941027 1.88671255]";2.26$\pm$0.11;"[2.19149256 2.22597241 2.19940615 2.22013855 2.19334412 2.27412248
 2.21656585 2.23276329 2.59158993 2.29051638]";48.08$\pm$1.58;"[48.2887013  50.17229152 48.54851365 47.20177937 49.90616417 48.33560228
 46.37108612 44.57374239 48.71637487 48.70400715]";48.68$\pm$1.56;"[48.6471169  50.91947007 48.80940199 48.01307821 50.60470271 48.76000023
 47.16474438 45.20498657 49.29489899 49.36690068]";1.94$\pm$0.05;"[1.90882468 1.92165875 1.91837597 1.91942763 1.9429307  1.91383314
 2.06958508 1.89707589 1.92826104 1.93288231]";2.53$\pm$0.48;"[2.31055188 2.33873963 2.29912376 2.29381514 2.3065865  2.87923694
 2.58685112 3.8347578  2.21012902 2.22050667]";48.54$\pm$1.62;"[48.51066971 50.62441683 48.75462604 47.84412813 50.45324135 49.50496745
 46.76041269 44.92164159 48.80890059 49.22707701]";49.07$\pm$1.59;"[49.01772094 51.36826468 49.1378119  48.13901329 51.29943705 49.23487067
 47.39420629 45.82172298 49.48817468 49.82105041]";2.3$\pm$0.15;"[2.20995903 2.54295063 2.22175121 2.20634985 2.61038208 2.19351411
 2.3659296  2.18546987 2.22635198 2.22347379]";2.76$\pm$0.19;"[2.75743866 2.8391645  2.74735951 2.74217153 2.87859368 2.59196734
 2.60390329 2.53904653 3.24196005 2.68417406]";48.15$\pm$1.66;"[48.32058382 50.74362254 48.46026564 47.39436126 50.0217905  48.06528473
 46.51544929 44.52733612 48.4930284  48.97624302]";48.74$\pm$1.56;"[49.04572392 50.82182956 49.0806272  47.88762379 50.56425333 48.90415025
 47.00411057 45.32283425 49.31074953 49.48857331]";2.1$\pm$0.15;"[2.2259078  1.99946928 2.42924404 2.00604963 2.00538254 2.09622717
 1.99503136 1.96968174 2.28813648 2.00977135]";2.44$\pm$0.32;"[2.30551195 2.32144785 2.36455274 2.24555969 2.84919548 2.30047274
 2.24859333 3.25241065 2.23815274 2.24333215]"
