metrics;baseline_mean;baseline;grace_random_mean;grace_random;grace_deg_mean;grace_deg;grace_pr_mean;grace_pr;grace_evc_mean;grace_evc;grace_scom_mean;grace_scom;grace_random+scom_mean;grace_random+scom;grace_random+deg_mean;grace_random+deg;grace_deg+scom_mean;grace_deg+scom;bgrl_random_mean;bgrl_random;bgrl_deg_mean;bgrl_deg;bgrl_pr_mean;bgrl_pr;bgrl_evc_mean;bgrl_evc;bgrl_scom_mean;bgrl_scom;bgrl_random+scom_mean;bgrl_random+scom;bgrl_random+deg_mean;bgrl_random+deg;bgrl_deg+scom_mean;bgrl_deg+scom;csgcl_random_mean;csgcl_random;csgcl_deg_mean;csgcl_deg;csgcl_pr_mean;csgcl_pr;csgcl_evc_mean;csgcl_evc;csgcl_scom_mean;csgcl_scom;csgcl_random+scom_mean;csgcl_random+scom;csgcl_random+deg_mean;csgcl_random+deg;csgcl_deg+scom_mean;csgcl_deg+scom
Hits@10;32.63$\pm$4.85;"[0.25308057 0.35829384 0.34976303 0.34881517 0.32701422 0.22938389
 0.37535545 0.29099526 0.36682464 0.36303318]";48.12$\pm$4.1;"[0.41042654 0.43507109 0.52417062 0.54312796 0.48436019 0.48151659
 0.4549763  0.50995261 0.51943128 0.4492891 ]";43.0$\pm$3.28;"[0.48625592 0.38672986 0.43127962 0.46540284 0.39146919 0.43696682
 0.40473934 0.39905213 0.46635071 0.43222749]";45.89$\pm$5.4;"[0.48909953 0.42654028 0.48720379 0.50616114 0.48625592 0.40758294
 0.32985782 0.49383886 0.51184834 0.45023697]";45.11$\pm$3.28;"[0.41895735 0.40758294 0.45781991 0.45402844 0.4492891  0.42180095
 0.42654028 0.49952607 0.51279621 0.46255924]";47.04$\pm$3.18;"[0.44170616 0.45023697 0.51184834 0.49668246 0.49004739 0.43601896
 0.41516588 0.50331754 0.49668246 0.46255924]";47.36$\pm$3.99;"[0.44075829 0.43127962 0.46919431 0.54976303 0.50616114 0.46350711
 0.41042654 0.51563981 0.48720379 0.46255924]";46.51$\pm$4.36;"[0.46635071 0.43507109 0.4549763  0.52606635 0.48341232 0.42464455
 0.41327014 0.48909953 0.5450237  0.41327014]";46.79$\pm$4.19;"[0.45687204 0.46445498 0.47582938 0.54597156 0.49004739 0.47298578
 0.4        0.48436019 0.492891   0.39526066]";41.57$\pm$2.05;"[0.43317536 0.4028436  0.41421801 0.43507109 0.43507109 0.39241706
 0.37440758 0.40473934 0.42938389 0.43601896]";49.66$\pm$2.94;"[0.47109005 0.50331754 0.48625592 0.55734597 0.47393365 0.5014218
 0.4492891  0.52606635 0.51469194 0.48246445]";40.0$\pm$1.78;"[0.4        0.38104265 0.40758294 0.41137441 0.41042654 0.38767773
 0.37630332 0.38957346 0.44075829 0.39526066]";40.73$\pm$3.07;"[0.38388626 0.36492891 0.4549763  0.42085308 0.42274882 0.37535545
 0.38672986 0.4056872  0.46066351 0.3971564 ]";41.96$\pm$2.47;"[0.41421801 0.38483412 0.43317536 0.42559242 0.43412322 0.38104265
 0.39620853 0.42654028 0.46540284 0.43507109]";41.61$\pm$2.46;"[0.43791469 0.38862559 0.43886256 0.43127962 0.44075829 0.39526066
 0.38293839 0.39052133 0.45023697 0.40473934]";50.6$\pm$3.11;"[0.52985782 0.46919431 0.51184834 0.52322275 0.492891   0.49383886
 0.4492891  0.52985782 0.56303318 0.49668246]";51.2$\pm$2.48;"[0.4985782  0.51469194 0.52701422 0.54691943 0.52037915 0.48625592
 0.45687204 0.51658768 0.53838863 0.51469194]";48.61$\pm$3.1;"[0.46350711 0.44739336 0.52890995 0.51848341 0.51753555 0.46350711
 0.46255924 0.49099526 0.52037915 0.44739336]";44.93$\pm$4.08;"[0.41421801 0.40853081 0.4464455  0.51279621 0.44549763 0.42464455
 0.39526066 0.507109   0.5014218  0.43696682]";45.98$\pm$3.97;"[0.41800948 0.3971564  0.5042654  0.49194313 0.46066351 0.41990521
 0.42938389 0.492891   0.51848341 0.46540284]";46.27$\pm$4.33;"[0.48056872 0.36966825 0.50805687 0.48246445 0.44739336 0.40094787
 0.47298578 0.48436019 0.51469194 0.46540284]";46.32$\pm$3.73;"[0.43981043 0.43507109 0.49478673 0.53175355 0.43981043 0.43886256
 0.40189573 0.49478673 0.46066351 0.49478673]";48.2$\pm$3.54;"[0.45971564 0.45118483 0.50616114 0.51090047 0.49478673 0.47677725
 0.40379147 0.53175355 0.51090047 0.47393365]";47.41$\pm$4.08;"[0.46161137 0.43127962 0.48720379 0.53933649 0.50521327 0.43981043
 0.41327014 0.52227488 0.50236967 0.43886256]";46.72$\pm$4.02;"[0.45781991 0.38293839 0.46445498 0.52322275 0.47109005 0.46350711
 0.46255924 0.50995261 0.51279621 0.42369668]"
Hits@20;44.52$\pm$2.66;"[0.45876777 0.40758294 0.4056872  0.48720379 0.47582938 0.41990521
 0.4436019  0.4436019  0.46824645 0.44170616]";55.2$\pm$2.0;"[0.55165877 0.53364929 0.58104265 0.57819905 0.54976303 0.51658768
 0.52890995 0.56682464 0.56208531 0.55165877]";52.64$\pm$2.9;"[0.507109   0.49383886 0.53364929 0.58199052 0.55734597 0.5042654
 0.48720379 0.52227488 0.55450237 0.52227488]";54.18$\pm$2.78;"[0.55924171 0.51658768 0.53649289 0.58388626 0.56872038 0.49763033
 0.49952607 0.55924171 0.5563981  0.54028436]";53.32$\pm$1.9;"[0.55260664 0.53554502 0.54691943 0.54691943 0.53175355 0.4985782
 0.50047393 0.55545024 0.53838863 0.52511848]";55.17$\pm$1.82;"[0.56587678 0.52417062 0.54976303 0.56208531 0.56018957 0.53175355
 0.52322275 0.57630332 0.55260664 0.57061611]";55.18$\pm$2.48;"[0.55734597 0.55450237 0.54597156 0.59146919 0.56777251 0.51374408
 0.50616114 0.57061611 0.56777251 0.54218009]";54.75$\pm$3.01;"[0.55260664 0.53744076 0.5450237  0.59905213 0.56872038 0.53364929
 0.48909953 0.57251185 0.56492891 0.51184834]";54.36$\pm$2.81;"[0.55165877 0.5478673  0.55260664 0.59526066 0.54597156 0.52227488
 0.48151659 0.55165877 0.56208531 0.52511848]";45.83$\pm$2.07;"[0.48720379 0.4521327  0.45592417 0.47109005 0.47109005 0.41800948
 0.42843602 0.45308057 0.48056872 0.46540284]";55.36$\pm$2.2;"[0.57251185 0.55165877 0.55924171 0.58862559 0.54976303 0.54881517
 0.5042654  0.56777251 0.56113744 0.53175355]";44.72$\pm$1.53;"[0.44549763 0.43696682 0.44549763 0.44549763 0.45592417 0.43981043
 0.44549763 0.43222749 0.48909953 0.43601896]";45.19$\pm$1.95;"[0.43033175 0.43886256 0.48436019 0.46540284 0.46445498 0.43507109
 0.44170616 0.43507109 0.48341232 0.44075829]";45.85$\pm$1.8;"[0.47962085 0.44739336 0.4521327  0.46350711 0.45876777 0.43033175
 0.43791469 0.45687204 0.4957346  0.46255924]";45.42$\pm$1.79;"[0.47772512 0.4436019  0.45687204 0.46255924 0.47298578 0.42274882
 0.43791469 0.44265403 0.47962085 0.44549763]";56.82$\pm$1.75;"[0.58672986 0.55734597 0.56113744 0.57251185 0.56398104 0.57725118
 0.54407583 0.57345972 0.6028436  0.54312796]";55.37$\pm$1.48;"[0.55545024 0.54028436 0.56777251 0.56966825 0.57061611 0.53364929
 0.52985782 0.55165877 0.56966825 0.54881517]";54.67$\pm$1.57;"[0.5507109  0.52701422 0.55450237 0.56492891 0.55829384 0.53175355
 0.51563981 0.54597156 0.55450237 0.56398104]";53.45$\pm$2.92;"[0.50521327 0.50900474 0.54312796 0.58578199 0.5563981  0.54407583
 0.47772512 0.55165877 0.54597156 0.52606635]";53.49$\pm$2.04;"[0.54407583 0.51563981 0.54597156 0.55260664 0.53270142 0.49099526
 0.51658768 0.53649289 0.56113744 0.55260664]";53.91$\pm$2.06;"[0.56398104 0.53080569 0.54407583 0.55829384 0.53080569 0.49004739
 0.53838863 0.53649289 0.56492891 0.53364929]";54.19$\pm$2.57;"[0.55450237 0.50236967 0.55545024 0.56872038 0.54597156 0.50236967
 0.50616114 0.55924171 0.55924171 0.56492891]";55.06$\pm$1.78;"[0.56113744 0.5478673  0.55260664 0.58199052 0.56492891 0.54028436
 0.51090047 0.5563981  0.55165877 0.53838863]";54.83$\pm$2.53;"[0.54597156 0.53649289 0.53838863 0.6        0.54691943 0.52985782
 0.52037915 0.58862559 0.55450237 0.52227488]";55.38$\pm$2.58;"[0.57725118 0.52985782 0.55450237 0.5943128  0.57535545 0.53364929
 0.507109   0.56113744 0.57251185 0.53270142]"
Hits@50;56.27$\pm$2.29;"[0.58199052 0.57156398 0.53175355 0.59810427 0.57061611 0.56966825
 0.55734597 0.51374408 0.56872038 0.56398104]";60.67$\pm$1.42;"[0.59810427 0.58672986 0.60853081 0.60473934 0.60663507 0.60758294
 0.58483412 0.61421801 0.63507109 0.62085308]";62.02$\pm$1.7;"[0.63033175 0.61042654 0.60947867 0.6492891  0.63696682 0.59526066
 0.6028436  0.64075829 0.61421801 0.61232227]";60.52$\pm$1.31;"[0.59526066 0.60663507 0.60663507 0.61042654 0.61516588 0.58672986
 0.58104265 0.61706161 0.60758294 0.62559242]";59.93$\pm$0.93;"[0.59241706 0.59241706 0.59241706 0.61042654 0.6056872  0.58862559
 0.58767773 0.60094787 0.60947867 0.61327014]";60.77$\pm$1.77;"[0.61137441 0.58483412 0.6028436  0.63507109 0.61327014 0.58957346
 0.57914692 0.62085308 0.61042654 0.62938389]";61.76$\pm$1.5;"[0.60189573 0.62085308 0.60663507 0.63981043 0.61706161 0.59052133
 0.60853081 0.62464455 0.62938389 0.63696682]";62.13$\pm$1.97;"[0.62654028 0.62464455 0.61421801 0.6436019  0.64265403 0.59052133
 0.59526066 0.65308057 0.61042654 0.61232227]";62.29$\pm$1.62;"[0.62654028 0.62274882 0.62085308 0.65781991 0.63696682 0.5971564
 0.6028436  0.62464455 0.61232227 0.62748815]";50.93$\pm$1.72;"[0.53364929 0.51753555 0.51848341 0.51090047 0.51658768 0.47677725
 0.48341232 0.49668246 0.52511848 0.51374408]";62.03$\pm$1.35;"[0.62559242 0.61327014 0.61611374 0.6492891  0.62748815 0.60853081
 0.5971564  0.62843602 0.62464455 0.61232227]";50.03$\pm$1.36;"[0.49763033 0.50047393 0.49194313 0.50995261 0.4985782  0.49763033
 0.492891   0.48530806 0.53649289 0.49194313]";50.55$\pm$1.41;"[0.48151659 0.50331754 0.51279621 0.51753555 0.51563981 0.49004739
 0.51469194 0.48625592 0.52606635 0.507109  ]";51.88$\pm$1.51;"[0.53554502 0.52796209 0.53080569 0.51943128 0.52701422 0.48341232
 0.50900474 0.507109   0.53270142 0.51469194]";51.48$\pm$1.8;"[0.54312796 0.52417062 0.50995261 0.51753555 0.51469194 0.47962085
 0.50331754 0.49478673 0.52511848 0.53554502]";61.72$\pm$1.32;"[0.62369668 0.60189573 0.60663507 0.6436019  0.63127962 0.60947867
 0.6028436  0.61042654 0.62843602 0.61327014]";60.79$\pm$1.06;"[0.62180095 0.6056872  0.60473934 0.62274882 0.61232227 0.58388626
 0.6        0.6056872  0.60758294 0.61421801]";60.12$\pm$1.03;"[0.5971564  0.59620853 0.5943128  0.6056872  0.61706161 0.58578199
 0.58957346 0.59905213 0.61516588 0.61232227]";61.5$\pm$2.17;"[0.61327014 0.61895735 0.62274882 0.65023697 0.63412322 0.56682464
 0.58957346 0.62180095 0.61611374 0.61611374]";59.4$\pm$1.5;"[0.5971564  0.59146919 0.58767773 0.61421801 0.59146919 0.56398104
 0.57535545 0.60189573 0.61327014 0.60379147]";59.18$\pm$1.51;"[0.59905213 0.58862559 0.58862559 0.61516588 0.59241706 0.56587678
 0.56966825 0.58483412 0.60853081 0.60473934]";60.26$\pm$1.53;"[0.59810427 0.59810427 0.60663507 0.63033175 0.60189573 0.56777251
 0.59146919 0.61042654 0.61042654 0.61042654]";60.77$\pm$1.58;"[0.6        0.60473934 0.59146919 0.63601896 0.61990521 0.58578199
 0.58767773 0.61421801 0.61327014 0.62369668]";62.48$\pm$1.83;"[0.63033175 0.61137441 0.62464455 0.66255924 0.62180095 0.61232227
 0.6028436  0.6521327  0.60663507 0.62369668]";62.29$\pm$1.55;"[0.61895735 0.62274882 0.62748815 0.65118483 0.64265403 0.59336493
 0.60758294 0.62654028 0.62369668 0.61516588]"
Hits@100;63.54$\pm$1.6;"[0.64549763 0.64454976 0.62369668 0.65118483 0.65118483 0.61516588
 0.62369668 0.60947867 0.63127962 0.65781991]";64.0$\pm$1.45;"[0.62559242 0.62559242 0.64265403 0.64170616 0.64170616 0.62274882
 0.62369668 0.65687204 0.66445498 0.6549763 ]";67.75$\pm$1.38;"[0.68341232 0.65876777 0.68056872 0.7014218  0.68909953 0.65687204
 0.67582938 0.68436019 0.66066351 0.68436019]";64.4$\pm$1.29;"[0.6492891  0.6436019  0.65023697 0.65308057 0.65023697 0.62464455
 0.61421801 0.65023697 0.65687204 0.64739336]";64.14$\pm$1.5;"[0.62369668 0.63981043 0.63507109 0.67014218 0.6464455  0.62843602
 0.62369668 0.63601896 0.64739336 0.66350711]";64.73$\pm$1.52;"[0.65308057 0.62085308 0.6549763  0.67109005 0.65023697 0.62654028
 0.63222749 0.66066351 0.6464455  0.65687204]";65.02$\pm$1.7;"[0.63696682 0.64170616 0.64170616 0.66919431 0.65118483 0.61611374
 0.6436019  0.65876777 0.67109005 0.67203791]";68.42$\pm$2.06;"[0.69383886 0.66824645 0.67582938 0.72890995 0.68530806 0.65023697
 0.68246445 0.69004739 0.66540284 0.7014218 ]";67.83$\pm$1.82;"[0.68720379 0.66540284 0.66635071 0.71374408 0.68909953 0.64454976
 0.66824645 0.67298578 0.68056872 0.69478673]";56.63$\pm$1.18;"[0.57440758 0.56966825 0.55924171 0.56303318 0.56492891 0.5450237
 0.56018957 0.55734597 0.58104265 0.58767773]";65.8$\pm$1.21;"[0.65402844 0.6464455  0.65781991 0.68436019 0.67014218 0.6492891
 0.63886256 0.65592417 0.66255924 0.66066351]";55.54$\pm$1.32;"[0.55165877 0.57156398 0.54407583 0.57156398 0.54881517 0.55165877
 0.53744076 0.5563981  0.57819905 0.54218009]";55.36$\pm$1.18;"[0.53364929 0.5535545  0.56587678 0.56682464 0.54312796 0.55450237
 0.55260664 0.53649289 0.56587678 0.56398104]";57.3$\pm$1.66;"[0.59241706 0.58767773 0.57535545 0.58009479 0.57156398 0.54028436
 0.56398104 0.5478673  0.58293839 0.58767773]";56.42$\pm$1.64;"[0.57440758 0.58388626 0.57630332 0.54691943 0.54976303 0.53270142
 0.56018957 0.55829384 0.58388626 0.57535545]";65.61$\pm$1.13;"[0.65402844 0.64454976 0.65118483 0.68056872 0.66540284 0.64170616
 0.6436019  0.65687204 0.66350711 0.65971564]";64.87$\pm$1.43;"[0.65402844 0.63412322 0.63791469 0.66635071 0.66540284 0.63317536
 0.63696682 0.64170616 0.6436019  0.67393365]";63.5$\pm$1.29;"[0.62559242 0.62559242 0.63222749 0.64170616 0.64170616 0.61516588
 0.61800948 0.65118483 0.64549763 0.65308057]";68.01$\pm$2.1;"[0.66919431 0.67488152 0.68530806 0.707109   0.70995261 0.63981043
 0.65592417 0.69383886 0.67203791 0.692891  ]";62.85$\pm$1.5;"[0.63127962 0.62274882 0.62559242 0.65118483 0.62559242 0.60758294
 0.60189573 0.63033175 0.64549763 0.6436019 ]";63.32$\pm$1.61;"[0.63886256 0.62274882 0.62464455 0.6549763  0.63317536 0.6056872
 0.61232227 0.63601896 0.64834123 0.6549763 ]";64.32$\pm$1.62;"[0.66350711 0.63412322 0.64170616 0.66066351 0.65402844 0.60758294
 0.62559242 0.6436019  0.6521327  0.6492891 ]";63.87$\pm$1.71;"[0.63127962 0.63222749 0.61895735 0.66445498 0.6492891  0.61611374
 0.61895735 0.64834123 0.64265403 0.66445498]";67.76$\pm$2.1;"[0.67962085 0.65687204 0.67109005 0.72606635 0.68815166 0.64170616
 0.67962085 0.68436019 0.66635071 0.68246445]";67.43$\pm$1.82;"[0.66350711 0.68625592 0.67867299 0.70900474 0.68720379 0.63696682
 0.67203791 0.65876777 0.67109005 0.67962085]"
ROCAUC;82.59$\pm$0.72;"[0.82404876 0.82513061 0.8229294  0.83950271 0.83014488 0.81338425
 0.81603648 0.82602996 0.83124635 0.83089463]";78.14$\pm$0.73;"[0.77837891 0.76486961 0.78582422 0.79143415 0.78030323 0.77366906
 0.78059073 0.78563554 0.78746819 0.78540734]";83.5$\pm$1.03;"[0.82847109 0.83070551 0.83136902 0.86095955 0.83899508 0.82361537
 0.83290896 0.83176838 0.82730739 0.84411177]";78.34$\pm$1.28;"[0.77934117 0.76621639 0.8017403  0.79091305 0.78275331 0.76893152
 0.76704207 0.78119    0.79493062 0.80132791]";77.62$\pm$0.93;"[0.77536804 0.77688327 0.77128905 0.79069653 0.78155208 0.75490667
 0.77017677 0.77413086 0.78501219 0.78175692]";80.97$\pm$1.31;"[0.81314244 0.79409088 0.82049909 0.82645403 0.80943555 0.79357157
 0.79003347 0.82469127 0.80282562 0.82184318]";78.57$\pm$0.93;"[0.77833934 0.77610566 0.78003279 0.79525168 0.79081961 0.76687945
 0.78866153 0.79310528 0.79422736 0.79405988]";81.72$\pm$1.39;"[0.8150058  0.80329822 0.80755958 0.842349   0.83018081 0.79365243
 0.82449541 0.81295748 0.81151785 0.83063363]";80.93$\pm$1.21;"[0.8113879  0.8073727  0.79123829 0.83450596 0.81804048 0.79155634
 0.81230341 0.80486871 0.80480139 0.81703645]";76.49$\pm$1.13;"[0.76111811 0.76864581 0.7651104  0.77007525 0.75185463 0.73929157
 0.77353788 0.77726915 0.76367168 0.77806608]";80.3$\pm$0.8;"[0.79952876 0.80013117 0.80026504 0.82150446 0.8062703  0.78948272
 0.8004672  0.80704836 0.79725172 0.80790728]";73.97$\pm$0.82;"[0.74503359 0.73154377 0.73728263 0.73341839 0.73687294 0.73549561
 0.72841041 0.75049617 0.75557794 0.74305788]";73.96$\pm$0.46;"[0.73720424 0.73813706 0.7425817  0.73996182 0.74007682 0.73897891
 0.73243458 0.73375441 0.74444454 0.74874059]";77.74$\pm$0.8;"[0.7778771  0.7820049  0.7805503  0.7858341  0.78441814 0.76221918
 0.76943734 0.76878237 0.7752201  0.78791671]";76.23$\pm$0.99;"[0.76093645 0.76393792 0.76056962 0.76003055 0.74919072 0.74743335
 0.75718335 0.76806092 0.7733446  0.78190157]";79.47$\pm$0.95;"[0.78759769 0.78242897 0.79324184 0.81009681 0.79908088 0.78024303
 0.8037178  0.79133712 0.79271383 0.80681162]";79.14$\pm$0.99;"[0.78752125 0.77842456 0.79066328 0.80203679 0.80487276 0.77850812
 0.78279104 0.79217538 0.78980818 0.80751286]";77.98$\pm$1.23;"[0.76453501 0.75802251 0.7859491  0.79212327 0.78764718 0.76525056
 0.77909661 0.78349184 0.78403194 0.79774084]";83.47$\pm$1.26;"[0.82985422 0.83029851 0.83087083 0.85602031 0.85424856 0.81467532
 0.82389749 0.8379695  0.82495166 0.84372094]";77.56$\pm$1.18;"[0.77562254 0.7562256  0.78692752 0.78586016 0.77297006 0.76166393
 0.76582916 0.76949305 0.79051683 0.79046293]";77.36$\pm$0.91;"[0.77383652 0.76934031 0.77146875 0.78813683 0.77595292 0.75389951
 0.76885605 0.76991352 0.78505715 0.78001303]";80.5$\pm$1.02;"[0.81829276 0.79178455 0.80942656 0.81849644 0.81229263 0.78605063
 0.79785899 0.80366389 0.80344164 0.80907527]";77.8$\pm$0.98;"[0.77528441 0.76152917 0.76947418 0.7904764  0.78715033 0.76421644
 0.7795072  0.7844999  0.77768645 0.78981964]";81.37$\pm$1.44;"[0.81290592 0.80757395 0.82009479 0.83941151 0.8078938  0.78812695
 0.82169134 0.82312572 0.79356997 0.82297882]";81.48$\pm$1.47;"[0.80092359 0.80494329 0.81649379 0.84656319 0.82663552 0.79265156
 0.81713618 0.80549224 0.8107386  0.82622403]"
AP;85.89$\pm$0.57;"[0.85741122 0.85812467 0.85416508 0.86847393 0.86110225 0.84776251
 0.85484522 0.85777745 0.86509082 0.86392302]";84.92$\pm$0.61;"[0.84593388 0.83771424 0.85248057 0.85553611 0.85034258 0.84391818
 0.84270702 0.85479537 0.8576205  0.85127517]";87.67$\pm$0.69;"[0.87587692 0.87250765 0.87476149 0.89524559 0.87911576 0.86726148
 0.87501359 0.87699331 0.87376861 0.87646299]";84.91$\pm$0.89;"[0.85043225 0.83817773 0.85999039 0.85470173 0.85310268 0.83763792
 0.83273693 0.85132763 0.85665552 0.85584691]";84.59$\pm$0.69;"[0.84333564 0.84422292 0.84444564 0.85575533 0.85095321 0.83370375
 0.83565329 0.84685096 0.85441181 0.85010241]";86.17$\pm$0.95;"[0.86305762 0.84863235 0.86833298 0.8741508  0.86417024 0.85121052
 0.8457525  0.87145603 0.86021854 0.86991352]";85.25$\pm$0.71;"[0.84638612 0.84579642 0.85011826 0.86128755 0.85644897 0.83895995
 0.84890327 0.85942356 0.8600736  0.85786773]";87.06$\pm$0.87;"[0.87109768 0.8627161  0.8626051  0.88747651 0.87676325 0.85446399
 0.87150901 0.87169819 0.87091573 0.87700022]";86.61$\pm$0.82;"[0.86803316 0.86574785 0.85656622 0.8829628  0.87144282 0.8505255
 0.86387153 0.8648159  0.86760427 0.86895902]";82.67$\pm$0.71;"[0.82624952 0.8295547  0.82691476 0.82986636 0.82073133 0.80877512
 0.82741504 0.83132555 0.82969047 0.83672809]";86.24$\pm$0.55;"[0.86042307 0.85895961 0.86204789 0.87598502 0.8649532  0.85547639
 0.85605966 0.86476782 0.86179658 0.86399387]";81.35$\pm$0.59;"[0.81386589 0.8118701  0.81224203 0.81435602 0.81288332 0.81129125
 0.80126342 0.81681495 0.826842   0.81335957]";81.38$\pm$0.56;"[0.80607917 0.81248164 0.82007503 0.81851695 0.81607855 0.81195676
 0.80600529 0.80673647 0.81973413 0.81999424]";83.34$\pm$0.67;"[0.83533527 0.83684772 0.83701528 0.83946886 0.83808548 0.82153256
 0.82435153 0.82403446 0.83702097 0.84003463]";82.55$\pm$0.7;"[0.82605061 0.82597849 0.82654364 0.82471324 0.81922509 0.81357025
 0.81895635 0.82592334 0.83634534 0.83759792]";85.87$\pm$0.53;"[0.85376149 0.85121756 0.8576681  0.86817978 0.86341956 0.85138468
 0.85981203 0.85725068 0.86164729 0.86306624]";85.64$\pm$0.67;"[0.85391713 0.84854191 0.85659944 0.86204894 0.86620973 0.84687611
 0.84959748 0.8566971  0.85650473 0.86698211]";84.72$\pm$0.8;"[0.83908591 0.83295022 0.85278523 0.85355992 0.85404515 0.83665144
 0.84290199 0.85159994 0.85280965 0.85585806]";87.71$\pm$0.88;"[0.8734477  0.87380371 0.87683631 0.89176782 0.88904055 0.86111505
 0.86848636 0.8831814  0.87379225 0.87966049]";84.42$\pm$0.9;"[0.84605636 0.83112254 0.8539064  0.85248443 0.84515023 0.83172946
 0.83246163 0.8424679  0.85488947 0.85222495]";84.41$\pm$0.74;"[0.84545387 0.83825854 0.84478595 0.85351876 0.84659222 0.82953695
 0.83646557 0.84244209 0.85482294 0.84894122]";85.87$\pm$0.77;"[0.86571933 0.84952474 0.86365523 0.86979247 0.86351009 0.8433016
 0.85160561 0.85859072 0.86009511 0.86129956]";84.7$\pm$0.73;"[0.84466707 0.83657998 0.84204596 0.85717016 0.85350059 0.83686091
 0.84155995 0.85366733 0.84892622 0.85504219]";86.91$\pm$0.85;"[0.86895184 0.86343072 0.87211226 0.88514483 0.86943124 0.85181173
 0.87022331 0.87729003 0.86149984 0.87157834]";86.92$\pm$0.92;"[0.86150845 0.86366493 0.87128964 0.88926894 0.877832   0.8536466
 0.8677686  0.86450325 0.86929987 0.87320287]"
pretrain_time;nan$\pm$nan;[];27.19$\pm$6.59;"[36.20031548 20.88330865 29.29688382 36.30335402 28.12487745 34.21127868
 27.71064639 19.6265738  17.75256157 21.75179696]";42.36$\pm$5.81;"[46.06629848 47.91909981 39.4050715  39.4457562  31.70196915 33.8301878
 48.5403769  42.15978432 48.3975656  46.12998772]";20.99$\pm$5.17;"[26.69859934 17.95847034 31.28159523 17.33075547 25.80993629 16.09233165
 23.89856124 15.98106742 17.21330929 17.67173767]";18.72$\pm$2.3;"[23.83743    16.55569959 17.35742044 17.30679202 18.44493341 22.34347725
 17.77502608 16.94894075 18.75410724 17.82895947]";29.11$\pm$10.29;"[23.09416652 44.71410465 23.17781949 23.68788958 34.47193336 21.35292912
 50.36582541 17.47091603 29.7319603  23.01401353]";28.63$\pm$6.95;"[33.42715025 30.16110706 31.56532669 35.09123826 40.69960642 31.12523055
 25.16926217 18.72082853 19.21933913 21.13874841]";40.66$\pm$10.96;"[44.31693506 36.69754171 24.93374348 29.70401621 48.99283481 22.37856412
 52.28516531 43.18221951 52.26877427 51.7994535 ]";32.21$\pm$8.33;"[24.0028739  28.69926119 41.87397957 39.42785215 25.23685384 26.86776948
 28.24631667 32.75203276 50.15761375 24.87653422]";14.72$\pm$1.48;"[18.58333468 14.6982832  13.94017768 15.30690169 15.84957433 13.52663136
 14.14497495 13.71687245 13.6991446  13.70351171]";31.24$\pm$8.05;"[37.49120045 21.98876953 33.02731299 41.68673611 39.22577405 33.37765408
 25.42048383 39.55320978 20.67977214 19.90486574]";14.06$\pm$0.39;"[13.84473872 13.72844362 14.03846383 14.94483852 13.86745262 14.66633534
 13.99173546 13.97441864 13.73535872 13.7918551 ]";14.58$\pm$0.63;"[13.98714948 15.03189874 13.94861031 14.09156966 13.96359324 15.46455669
 15.3993175  15.44013333 14.10201001 14.41608453]";16.64$\pm$3.7;"[27.5650351  16.17990017 16.29471731 16.41051078 14.89708853 14.89483452
 15.78560734 14.87396216 14.7018609  14.7722404 ]";20.45$\pm$9.05;"[47.47108722 17.16826105 17.7915926  17.93768287 19.37555218 17.49692607
 17.98989201 16.70163441 16.71572018 15.86883569]";34.55$\pm$7.86;"[37.74403143 27.42688799 40.21934104 19.84120846 36.97550178 26.22003293
 30.06675243 37.78084183 44.24623108 44.95053244]";27.92$\pm$6.85;"[29.62120509 20.26766777 24.25534296 30.58891654 43.52010369 24.62917185
 26.17833734 32.02785635 30.53937006 17.59885502]";23.33$\pm$5.14;"[19.50981331 21.3021946  25.66388297 33.49349308 31.06388974 25.08244324
 19.30845356 17.55736423 21.64000678 18.67036152]";41.33$\pm$9.69;"[41.64808416 48.09476972 48.20402312 23.22236347 50.79259777 31.93931627
 27.31462431 42.79529119 48.53747535 50.75028157]";22.66$\pm$9.61;"[23.53656363 16.97292662 49.65443182 17.86822891 26.10462475 16.83237815
 24.02671194 16.66473484 16.47276926 18.48658681]";18.63$\pm$2.99;"[27.18420362 17.10335112 18.66920662 16.63905168 16.56482387 16.73738837
 18.45550728 17.33305097 19.25178027 18.3221705 ]";25.41$\pm$9.44;"[22.51078224 20.14562249 51.2208724  20.16639948 24.57310724 21.29588079
 32.99653554 17.80341625 21.1027267  22.31627798]";27.05$\pm$5.11;"[29.69843745 27.22969222 33.04044938 35.07627106 23.86389995 32.80742407
 20.08967972 20.65134501 25.21246147 22.79932356]";44.64$\pm$7.94;"[54.61419249 41.02976775 54.5311327  38.61087036 33.98942542 49.33684015
 41.23967624 49.99548578 31.80721998 51.21639752]";43.69$\pm$10.29;"[31.80994725 29.49195933 54.22371221 54.15913248 45.73866844 31.582762
 43.64078426 35.40071273 56.26926303 54.58780718]"
