metrics;baseline_mean;baseline;grace_random_mean;grace_random;grace_deg_mean;grace_deg;grace_pr_mean;grace_pr;grace_evc_mean;grace_evc;grace_scom_mean;grace_scom;grace_random+scom_mean;grace_random+scom;grace_random+deg_mean;grace_random+deg;grace_deg+scom_mean;grace_deg+scom;bgrl_random_mean;bgrl_random;bgrl_deg_mean;bgrl_deg;bgrl_pr_mean;bgrl_pr;bgrl_evc_mean;bgrl_evc;bgrl_scom_mean;bgrl_scom;bgrl_random+scom_mean;bgrl_random+scom;bgrl_random+deg_mean;bgrl_random+deg;bgrl_deg+scom_mean;bgrl_deg+scom;csgcl_random_mean;csgcl_random;csgcl_deg_mean;csgcl_deg;csgcl_pr_mean;csgcl_pr;csgcl_evc_mean;csgcl_evc;csgcl_scom_mean;csgcl_scom;csgcl_random+scom_mean;csgcl_random+scom;csgcl_random+deg_mean;csgcl_random+deg;csgcl_deg+scom_mean;csgcl_deg+scom
Hits@10;45.36$\pm$3.49;"[0.49230769 0.41868132 0.48791209 0.48791209 0.43406593 0.43186813
 0.44175824 0.48461538 0.47252747 0.38461538]";47.46$\pm$3.08;"[0.51538462 0.43406593 0.48241758 0.52307692 0.47692308 0.44065934
 0.45714286 0.51098901 0.45164835 0.45384615]";44.44$\pm$3.78;"[0.44945055 0.41428571 0.47142857 0.49450549 0.47692308 0.43626374
 0.43406593 0.48681319 0.41428571 0.36593407]";47.33$\pm$2.17;"[0.5043956  0.45164835 0.47472527 0.51098901 0.46483516 0.48021978
 0.45714286 0.48241758 0.47032967 0.43626374]";46.84$\pm$3.0;"[0.5        0.44505495 0.49230769 0.5043956  0.49010989 0.42857143
 0.45274725 0.49010989 0.46483516 0.41538462]";48.59$\pm$2.89;"[0.52307692 0.44615385 0.49340659 0.52417582 0.4956044  0.46483516
 0.47362637 0.51758242 0.48131868 0.43956044]";47.48$\pm$2.66;"[0.50659341 0.45494505 0.47032967 0.51208791 0.48021978 0.48021978
 0.43736264 0.51098901 0.45164835 0.44395604]";43.45$\pm$4.41;"[0.48681319 0.34065934 0.41538462 0.45494505 0.47252747 0.39120879
 0.42747253 0.49450549 0.42197802 0.43956044]";45.13$\pm$2.42;"[0.47252747 0.41758242 0.45824176 0.49450549 0.47802198 0.44285714
 0.42857143 0.44615385 0.45494505 0.41978022]";45.04$\pm$1.87;"[0.49120879 0.42197802 0.44945055 0.46043956 0.45384615 0.44285714
 0.45054945 0.46043956 0.45054945 0.42307692]";47.48$\pm$2.13;"[0.5021978  0.44065934 0.48681319 0.4956044  0.45384615 0.46373626
 0.46703297 0.5043956  0.48131868 0.45274725]";43.59$\pm$1.64;"[0.47032967 0.42417582 0.44395604 0.44615385 0.44835165 0.41758242
 0.42417582 0.43076923 0.44065934 0.41318681]";43.68$\pm$1.69;"[0.46923077 0.43626374 0.43186813 0.43956044 0.43516484 0.43516484
 0.41868132 0.46263736 0.42967033 0.40989011]";44.23$\pm$2.06;"[0.47692308 0.41648352 0.44065934 0.45384615 0.44725275 0.42307692
 0.43736264 0.46703297 0.45164835 0.40879121]";45.04$\pm$2.06;"[0.48131868 0.42527473 0.45604396 0.47032967 0.44615385 0.42637363
 0.43626374 0.48021978 0.45494505 0.42747253]";47.45$\pm$2.18;"[0.5032967  0.45274725 0.47252747 0.5043956  0.45384615 0.47142857
 0.44725275 0.50769231 0.47362637 0.45824176]";46.76$\pm$1.88;"[0.49340659 0.43296703 0.47142857 0.49120879 0.45054945 0.45604396
 0.46153846 0.47912088 0.48571429 0.45384615]";47.99$\pm$2.66;"[0.50549451 0.43626374 0.4989011  0.52197802 0.47252747 0.47582418
 0.45714286 0.50989011 0.46813187 0.45274725]";42.91$\pm$4.21;"[0.46263736 0.4043956  0.44505495 0.44065934 0.47362637 0.41868132
 0.38241758 0.49450549 0.34505495 0.42417582]";47.03$\pm$1.58;"[0.48131868 0.46263736 0.48571429 0.48461538 0.47802198 0.47912088
 0.45604396 0.48571429 0.44285714 0.44725275]";47.32$\pm$2.46;"[0.48681319 0.42747253 0.4967033  0.51318681 0.47362637 0.48021978
 0.44505495 0.49120879 0.46373626 0.45384615]";47.96$\pm$2.28;"[0.50769231 0.45494505 0.48131868 0.51098901 0.48241758 0.47362637
 0.45934066 0.51318681 0.46373626 0.44835165]";47.08$\pm$2.12;"[0.47692308 0.45054945 0.47032967 0.50549451 0.46923077 0.48241758
 0.46153846 0.5        0.46153846 0.42967033]";46.22$\pm$3.77;"[0.50879121 0.38351648 0.47032967 0.5032967  0.48791209 0.43626374
 0.43186813 0.5010989  0.44505495 0.45384615]";45.2$\pm$4.4;"[0.45934066 0.40549451 0.47912088 0.51208791 0.49450549 0.43186813
 0.43846154 0.48901099 0.45274725 0.35714286]"
Hits@20;48.87$\pm$2.77;"[0.51868132 0.44615385 0.50769231 0.50769231 0.48241758 0.48021978
 0.48461538 0.51428571 0.51098901 0.43406593]";50.54$\pm$2.4;"[0.53736264 0.46593407 0.49340659 0.53736264 0.50659341 0.49120879
 0.51428571 0.53406593 0.4978022  0.47582418]";48.85$\pm$2.64;"[0.51978022 0.45494505 0.4967033  0.50989011 0.50549451 0.49340659
 0.47362637 0.51978022 0.47362637 0.43736264]";50.25$\pm$1.92;"[0.51758242 0.47252747 0.5043956  0.53406593 0.50879121 0.50989011
 0.49120879 0.51758242 0.5        0.46923077]";49.79$\pm$2.11;"[0.51868132 0.45714286 0.5010989  0.51868132 0.51428571 0.49120879
 0.47802198 0.51978022 0.50769231 0.47252747]";51.14$\pm$2.17;"[0.53296703 0.47252747 0.51208791 0.53626374 0.52197802 0.4989011
 0.51318681 0.53296703 0.51868132 0.47472527]";50.25$\pm$2.09;"[0.52747253 0.47912088 0.48681319 0.53406593 0.5        0.4978022
 0.4978022  0.53296703 0.4978022  0.47142857]";49.01$\pm$2.62;"[0.53076923 0.43626374 0.47802198 0.50879121 0.49450549 0.46373626
 0.4989011  0.51868132 0.4956044  0.47582418]";49.64$\pm$2.3;"[0.52417582 0.44505495 0.49340659 0.53076923 0.49230769 0.4967033
 0.4956044  0.4978022  0.51208791 0.47582418]";46.87$\pm$1.74;"[0.50659341 0.44615385 0.46263736 0.47692308 0.47802198 0.45824176
 0.46923077 0.47692308 0.47032967 0.44175824]";49.74$\pm$1.96;"[0.52307692 0.47032967 0.4989011  0.51318681 0.47362637 0.49010989
 0.51428571 0.51978022 0.5010989  0.46923077]";46.09$\pm$1.57;"[0.48131868 0.43736264 0.46263736 0.46373626 0.47032967 0.43626374
 0.46483516 0.46923077 0.48021978 0.44285714]";46.7$\pm$1.62;"[0.5021978  0.45164835 0.45054945 0.47362637 0.46153846 0.46923077
 0.45384615 0.48571429 0.47142857 0.45054945]";46.2$\pm$2.05;"[0.49340659 0.43406593 0.46153846 0.47472527 0.46483516 0.43846154
 0.47142857 0.48901099 0.46043956 0.43186813]";46.81$\pm$1.95;"[0.5032967  0.45054945 0.46593407 0.48681319 0.46043956 0.44285714
 0.45494505 0.49230769 0.47582418 0.44835165]";49.66$\pm$1.8;"[0.51978022 0.47802198 0.49340659 0.51978022 0.46593407 0.48351648
 0.49340659 0.51978022 0.5043956  0.48791209]";48.69$\pm$1.75;"[0.50769231 0.44835165 0.48791209 0.50879121 0.47582418 0.47252747
 0.49340659 0.4978022  0.4978022  0.47912088]";50.35$\pm$2.24;"[0.52857143 0.46373626 0.51758242 0.53516484 0.5032967  0.49450549
 0.5        0.52417582 0.4967033  0.47142857]";48.34$\pm$2.17;"[0.4967033  0.43516484 0.47582418 0.49120879 0.49450549 0.48681319
 0.48241758 0.52197802 0.48681319 0.46263736]";49.82$\pm$1.7;"[0.51208791 0.47142857 0.5010989  0.51758242 0.5010989  0.50659341
 0.48571429 0.51978022 0.4989011  0.46813187]";50.19$\pm$2.06;"[0.5        0.46043956 0.52087912 0.52857143 0.50659341 0.5021978
 0.4967033  0.52747253 0.5010989  0.47472527]";50.13$\pm$2.02;"[0.51318681 0.46813187 0.49450549 0.52417582 0.50659341 0.4978022
 0.4967033  0.53516484 0.50769231 0.46923077]";49.62$\pm$1.81;"[0.51648352 0.46593407 0.48461538 0.52197802 0.5        0.4989011
 0.5010989  0.51428571 0.48901099 0.46923077]";49.7$\pm$2.59;"[0.53076923 0.45054945 0.49010989 0.51758242 0.51318681 0.46373626
 0.49450549 0.53076923 0.5021978  0.47692308]";49.38$\pm$2.51;"[0.4989011  0.45934066 0.5021978  0.52967033 0.50769231 0.49120879
 0.51318681 0.5032967  0.49450549 0.43846154]"
Hits@50;53.07$\pm$2.68;"[0.55494505 0.48131868 0.54285714 0.56703297 0.51868132 0.52637363
 0.52857143 0.55934066 0.53736264 0.49010989]";53.31$\pm$2.03;"[0.55494505 0.49450549 0.52307692 0.55494505 0.54065934 0.52087912
 0.54175824 0.56153846 0.52637363 0.51208791]";52.53$\pm$2.22;"[0.55494505 0.48571429 0.52197802 0.54395604 0.53406593 0.51538462
 0.51538462 0.55714286 0.52747253 0.4967033 ]";53.04$\pm$1.87;"[0.53516484 0.49340659 0.53406593 0.55274725 0.52857143 0.52967033
 0.53076923 0.54835165 0.55054945 0.5010989 ]";52.75$\pm$1.78;"[0.54395604 0.48681319 0.52197802 0.53406593 0.53296703 0.52967033
 0.52747253 0.55494505 0.53406593 0.50879121]";53.95$\pm$1.92;"[0.55274725 0.49340659 0.53296703 0.55714286 0.54285714 0.52747253
 0.55384615 0.56263736 0.54285714 0.52857143]";52.79$\pm$1.71;"[0.54395604 0.4989011  0.51978022 0.54505495 0.53186813 0.52637363
 0.53296703 0.55164835 0.52967033 0.4989011 ]";54.0$\pm$2.52;"[0.57472527 0.49120879 0.53956044 0.57802198 0.51978022 0.53406593
 0.53516484 0.55604396 0.55274725 0.51868132]";54.75$\pm$2.17;"[0.56043956 0.5043956  0.55054945 0.57472527 0.53406593 0.55384615
 0.56483516 0.54945055 0.56703297 0.51538462]";49.63$\pm$1.87;"[0.53186813 0.47362637 0.47802198 0.5        0.50769231 0.4956044
 0.5043956  0.50549451 0.5021978  0.46373626]";52.49$\pm$1.95;"[0.55274725 0.5032967  0.52307692 0.53736264 0.49450549 0.53296703
 0.53956044 0.54065934 0.53076923 0.49450549]";49.29$\pm$1.51;"[0.51978022 0.47032967 0.49340659 0.5032967  0.4989011  0.47362637
 0.4956044  0.4956044  0.5043956  0.47362637]";50.13$\pm$1.61;"[0.52857143 0.47912088 0.47692308 0.50879121 0.4978022  0.51208791
 0.5032967  0.51648352 0.50659341 0.48351648]";49.34$\pm$1.86;"[0.52637363 0.46813187 0.48791209 0.50769231 0.4967033  0.46923077
 0.5043956  0.51208791 0.48791209 0.47362637]";49.91$\pm$1.78;"[0.52197802 0.48021978 0.48901099 0.51318681 0.49230769 0.49230769
 0.49340659 0.53186813 0.50549451 0.47142857]";52.09$\pm$1.63;"[0.54175824 0.50769231 0.51868132 0.53846154 0.48791209 0.52637363
 0.51758242 0.53956044 0.52527473 0.50549451]";51.14$\pm$1.57;"[0.53186813 0.47362637 0.51208791 0.52967033 0.50769231 0.50879121
 0.51538462 0.52417582 0.50659341 0.5043956 ]";53.41$\pm$2.27;"[0.56153846 0.48351648 0.52967033 0.55494505 0.52967033 0.51758242
 0.55604396 0.55384615 0.53516484 0.51868132]";52.43$\pm$2.06;"[0.53516484 0.47472527 0.51318681 0.54505495 0.52527473 0.51868132
 0.53516484 0.55274725 0.52967033 0.51318681]";52.86$\pm$1.7;"[0.52967033 0.49230769 0.52417582 0.54505495 0.53736264 0.53956044
 0.53516484 0.54175824 0.53956044 0.5010989 ]";52.56$\pm$1.91;"[0.53186813 0.48901099 0.53846154 0.55054945 0.52747253 0.51978022
 0.53076923 0.54835165 0.52417582 0.4956044 ]";53.12$\pm$1.72;"[0.53626374 0.4956044  0.52857143 0.54945055 0.53516484 0.52747253
 0.54725275 0.55164835 0.53406593 0.50659341]";52.71$\pm$1.8;"[0.54285714 0.48461538 0.52197802 0.54285714 0.53406593 0.52857143
 0.53296703 0.55054945 0.52197802 0.51098901]";54.19$\pm$1.97;"[0.58021978 0.51868132 0.53296703 0.56373626 0.52747253 0.52637363
 0.53846154 0.55384615 0.55714286 0.51978022]";54.69$\pm$1.94;"[0.56923077 0.50989011 0.53846154 0.56373626 0.53846154 0.53956044
 0.56043956 0.57582418 0.54615385 0.52747253]"
Hits@100;56.46$\pm$2.51;"[0.58131868 0.51538462 0.57362637 0.60549451 0.56153846 0.55494505
 0.55824176 0.59230769 0.56923077 0.53406593]";56.03$\pm$2.15;"[0.58461538 0.52087912 0.54395604 0.58351648 0.57142857 0.54945055
 0.57362637 0.58681319 0.54835165 0.54065934]";57.79$\pm$3.13;"[0.5956044  0.53186813 0.61978022 0.58681319 0.55384615 0.56923077
 0.59120879 0.62967033 0.56703297 0.53406593]";56.1$\pm$2.05;"[0.58131868 0.51428571 0.55714286 0.57912088 0.56043956 0.56483516
 0.57362637 0.57252747 0.57362637 0.53296703]";55.62$\pm$1.62;"[0.57252747 0.51978022 0.56043956 0.56373626 0.55604396 0.55494505
 0.55934066 0.58021978 0.55714286 0.53736264]";57.0$\pm$1.76;"[0.57362637 0.53736264 0.57142857 0.58351648 0.57142857 0.55714286
 0.58461538 0.6043956  0.55824176 0.55824176]";55.64$\pm$1.86;"[0.57362637 0.52417582 0.52967033 0.56703297 0.57362637 0.55274725
 0.56923077 0.57362637 0.56483516 0.53516484]";59.03$\pm$2.54;"[0.63186813 0.56483516 0.58571429 0.61868132 0.54835165 0.58571429
 0.60769231 0.59450549 0.60549451 0.56043956]";59.82$\pm$2.46;"[0.60659341 0.57032967 0.61208791 0.63296703 0.56153846 0.59340659
 0.61428571 0.61978022 0.61208791 0.55934066]";52.69$\pm$1.77;"[0.55384615 0.49450549 0.51758242 0.53296703 0.52307692 0.52747253
 0.53956044 0.54505495 0.53406593 0.5010989 ]";57.76$\pm$2.57;"[0.61208791 0.58241758 0.57582418 0.59010989 0.52197802 0.60989011
 0.58021978 0.58351648 0.57472527 0.54505495]";52.19$\pm$1.75;"[0.56043956 0.5010989  0.51318681 0.53956044 0.51648352 0.50659341
 0.52857143 0.52197802 0.52857143 0.5021978 ]";53.31$\pm$1.76;"[0.55384615 0.5043956  0.51428571 0.54505495 0.52417582 0.55384615
 0.54285714 0.54945055 0.53186813 0.51098901]";52.84$\pm$1.4;"[0.54725275 0.5043956  0.52197802 0.54065934 0.53296703 0.51208791
 0.53296703 0.54835165 0.52527473 0.51758242]";52.91$\pm$1.68;"[0.54505495 0.50659341 0.52307692 0.55054945 0.53406593 0.52417582
 0.52527473 0.55494505 0.52747253 0.5       ]";54.88$\pm$1.73;"[0.56813187 0.53296703 0.53956044 0.56263736 0.51428571 0.54725275
 0.56703297 0.56923077 0.55054945 0.53626374]";53.55$\pm$1.77;"[0.55604396 0.4967033  0.53186813 0.54505495 0.52637363 0.53736264
 0.54835165 0.55824176 0.53736264 0.51758242]";56.22$\pm$2.35;"[0.59120879 0.51428571 0.54945055 0.58571429 0.55934066 0.54395604
 0.58901099 0.58241758 0.55714286 0.54945055]";57.7$\pm$2.82;"[0.56153846 0.54065934 0.57582418 0.58351648 0.54615385 0.57032967
 0.60989011 0.63846154 0.55714286 0.58681319]";55.75$\pm$2.0;"[0.56593407 0.51318681 0.55494505 0.57142857 0.55714286 0.57032967
 0.56373626 0.57912088 0.57142857 0.52747253]";55.54$\pm$1.89;"[0.56593407 0.51868132 0.56813187 0.58131868 0.55934066 0.54505495
 0.55824176 0.57582418 0.55274725 0.52857143]";56.56$\pm$2.16;"[0.59230769 0.52087912 0.56153846 0.57802198 0.56593407 0.56153846
 0.57032967 0.59340659 0.57582418 0.53626374]";55.56$\pm$1.68;"[0.56703297 0.51208791 0.54395604 0.56703297 0.56373626 0.56153846
 0.56703297 0.57142857 0.55164835 0.55054945]";59.14$\pm$1.8;"[0.61758242 0.56923077 0.6021978  0.6032967  0.55274725 0.59010989
 0.59450549 0.6021978  0.6010989  0.58131868]";59.54$\pm$2.03;"[0.63406593 0.57362637 0.58791209 0.6010989  0.57032967 0.59120879
 0.60989011 0.62307692 0.58571429 0.57692308]"
ROCAUC;78.28$\pm$1.18;"[0.77889808 0.76512257 0.79580508 0.78497404 0.78342773 0.77891801
 0.77313911 0.81029163 0.7781876  0.77931651]";74.3$\pm$1.75;"[0.75238075 0.71347422 0.74540795 0.76817534 0.76974822 0.72680715
 0.74167069 0.75277442 0.73348566 0.72575776]";78.6$\pm$2.08;"[0.79568651 0.77704021 0.79509061 0.80106267 0.72898321 0.79792658
 0.79014249 0.80059292 0.7972189  0.77618826]";71.8$\pm$2.17;"[0.73340901 0.66139597 0.71225232 0.72437266 0.72782756 0.72820674
 0.7216085  0.7313537  0.73961    0.69975365]";73.87$\pm$1.81;"[0.74572878 0.69224309 0.75748498 0.75148533 0.74613754 0.73889023
 0.74545224 0.75028982 0.73814843 0.72091052]";76.7$\pm$1.83;"[0.76870789 0.73893612 0.79380674 0.78354667 0.73909673 0.75984724
 0.77077889 0.79044318 0.7542324  0.77075715]";73.96$\pm$1.76;"[0.75105301 0.7059075  0.73858847 0.74183975 0.7591559  0.73036711
 0.76574568 0.75231494 0.73258864 0.71796643]";76.59$\pm$1.65;"[0.79664654 0.76832991 0.76351261 0.77627159 0.73676609 0.7622292
 0.78261683 0.77139657 0.75319092 0.74797428]";77.06$\pm$1.43;"[0.79225094 0.76230045 0.75979158 0.77140985 0.74724309 0.77079338
 0.78349414 0.78668035 0.78002273 0.75222678]";70.36$\pm$1.36;"[0.71438353 0.69034899 0.68061268 0.71041662 0.70590267 0.72119189
 0.70978263 0.71811134 0.70138058 0.68350562]";77.59$\pm$3.15;"[0.79910156 0.77923439 0.79502895 0.79222678 0.68458036 0.7898563
 0.7791402  0.78619672 0.78312963 0.77066055]";67.46$\pm$2.1;"[0.72643763 0.64636759 0.67339064 0.66907378 0.68564062 0.66307089
 0.68727811 0.67000242 0.67126295 0.65359196]";70.49$\pm$1.78;"[0.69950248 0.69982249 0.68438448 0.69492936 0.69814515 0.72623113
 0.72747736 0.72917099 0.71435341 0.67474339]";72.4$\pm$1.31;"[0.73691583 0.70773578 0.72219804 0.74184036 0.6993467  0.71639899
 0.73647265 0.73529888 0.72037138 0.72346456]";69.96$\pm$1.57;"[0.70255404 0.68655476 0.68526578 0.7142036  0.68941915 0.72216278
 0.70249004 0.7256853  0.68989229 0.67804613]";71.26$\pm$1.25;"[0.71308417 0.70504589 0.70773704 0.70491487 0.69078734 0.72337278
 0.73086584 0.73243992 0.71548012 0.70245804]";69.64$\pm$1.56;"[0.68056032 0.67178843 0.69663318 0.70638449 0.68428934 0.71106147
 0.72933583 0.69840599 0.69545691 0.69029344]";74.25$\pm$1.72;"[0.75626736 0.70927424 0.75028712 0.75511653 0.76493298 0.73032242
 0.75494022 0.74951455 0.73565324 0.71911726]";78.51$\pm$2.07;"[0.79830093 0.77875377 0.7930826  0.79905929 0.72647023 0.78499819
 0.78786861 0.80376645 0.78979134 0.78919756]";71.79$\pm$2.25;"[0.72212172 0.65828825 0.71471367 0.7246172  0.7370221  0.72961901
 0.72257215 0.74061587 0.72788356 0.70135732]";73.45$\pm$1.8;"[0.73759449 0.69367709 0.74794364 0.756306   0.74531216 0.72617256
 0.74486656 0.7503345  0.72484073 0.71793805]";76.41$\pm$1.25;"[0.77392585 0.74491607 0.78294225 0.76806787 0.74341505 0.76265125
 0.76319768 0.78060138 0.75818192 0.76289096]";74.36$\pm$1.64;"[0.76357566 0.70362034 0.74637508 0.74450549 0.75817534 0.74165499
 0.75333293 0.75506219 0.74197343 0.72764159]";76.96$\pm$1.24;"[0.76913416 0.75919454 0.77210375 0.77753774 0.74548605 0.75723584
 0.78526869 0.78885521 0.77160024 0.76928994]";76.86$\pm$1.41;"[0.80118102 0.75606207 0.76078652 0.77365958 0.74883951 0.76826229
 0.77828342 0.77647084 0.76507876 0.75739343]"
AP;83.25$\pm$1.07;"[0.83709618 0.81388441 0.83993068 0.84039289 0.83430997 0.82666599
 0.82754118 0.85363968 0.83176036 0.81997373]";81.59$\pm$1.26;"[0.82606651 0.79280983 0.81659244 0.83459245 0.82916677 0.80521201
 0.81471444 0.82699904 0.80880778 0.80372237]";83.26$\pm$1.23;"[0.83245885 0.82058184 0.84324884 0.84806384 0.80729464 0.83745191
 0.83298404 0.84698841 0.83576077 0.82082098]";80.46$\pm$1.4;"[0.81676769 0.77092413 0.8021503  0.81387496 0.80914759 0.81035356
 0.80658927 0.81252018 0.81671517 0.78705658]";81.22$\pm$1.32;"[0.82006169 0.78044781 0.82507925 0.82147614 0.81658225 0.81146423
 0.81410794 0.8237493  0.81289945 0.79587026]";82.81$\pm$1.19;"[0.83122977 0.80609634 0.84383    0.84121527 0.81632997 0.82304524
 0.82921909 0.84485938 0.82180353 0.82334096]";81.33$\pm$1.13;"[0.82365823 0.78999549 0.81009955 0.81844471 0.82591263 0.80892912
 0.82326577 0.82368992 0.80908415 0.79954029]";82.09$\pm$0.92;"[0.83446888 0.80383896 0.82081927 0.82591349 0.80960463 0.81761713
 0.82794803 0.83069047 0.82414899 0.81368544]";82.03$\pm$0.95;"[0.82556054 0.80477952 0.821068   0.83719517 0.81789524 0.81588136
 0.83106266 0.81992688 0.82387402 0.80605521]";79.22$\pm$0.93;"[0.80526757 0.78045485 0.78174313 0.79684576 0.79329869 0.79928307
 0.79532032 0.80134632 0.7930466  0.77523275]";83.54$\pm$1.87;"[0.85322368 0.83537138 0.84513624 0.84602205 0.78372167 0.84476089
 0.83748516 0.84464354 0.83840756 0.82551093]";77.88$\pm$1.27;"[0.80905897 0.76138292 0.77736611 0.78026077 0.78402191 0.76955999
 0.78567058 0.77860465 0.77840312 0.76403351]";79.33$\pm$1.09;"[0.79788543 0.78418535 0.78051459 0.7907666  0.78944582 0.80873418
 0.80279916 0.80779766 0.79661218 0.77450088]";80.0$\pm$0.89;"[0.81280203 0.78650294 0.79894623 0.81158373 0.79031658 0.79331681
 0.80561816 0.81004904 0.79606789 0.79518509]";79.06$\pm$1.04;"[0.79735231 0.77970566 0.78344271 0.80118626 0.78631184 0.79992551
 0.79058793 0.80850767 0.78576094 0.77322794]";80.12$\pm$0.93;"[0.80693443 0.79208138 0.79818214 0.80334822 0.7834827  0.80494474
 0.81098955 0.81640102 0.80326028 0.79236708]";79.12$\pm$0.96;"[0.7915433  0.76991848 0.79128657 0.7995407  0.78410539 0.79592222
 0.80643725 0.79714366 0.79242858 0.78387822]";81.58$\pm$1.28;"[0.82812818 0.79088043 0.81979445 0.82829229 0.82501665 0.80641557
 0.82553953 0.82521721 0.80989296 0.79876343]";83.19$\pm$1.21;"[0.84511518 0.82212975 0.83316405 0.84430611 0.80576006 0.82979962
 0.83118922 0.84943367 0.82606778 0.83171706]";80.44$\pm$1.45;"[0.80936364 0.76774014 0.80339722 0.81179327 0.81264948 0.81243465
 0.80850439 0.81940411 0.81068254 0.78817897]";81.01$\pm$1.32;"[0.8138002  0.78073477 0.81976977 0.8260164  0.81719997 0.80547033
 0.81362869 0.82376135 0.80532886 0.79510629]";82.52$\pm$1.0;"[0.83445139 0.8057588  0.83572024 0.83126583 0.81496579 0.82326851
 0.82365839 0.84009638 0.82500679 0.81734152]";81.45$\pm$1.18;"[0.82764155 0.78607618 0.81472067 0.81940262 0.82295983 0.81486693
 0.81926501 0.82529977 0.81364346 0.80148615]";82.58$\pm$0.94;"[0.83643787 0.80783007 0.82594911 0.8277145  0.81747288 0.81784354
 0.83033258 0.84258198 0.82842687 0.82332738]";82.31$\pm$1.07;"[0.83623455 0.80381637 0.8275615  0.83814162 0.82086522 0.81271463
 0.82571995 0.8319691  0.82365348 0.81025392]"
pretrain_time;nan$\pm$nan;[];26.22$\pm$3.62;"[22.76526141 24.91709065 24.70399642 23.55988455 25.06638885 23.0653615
 31.1116364  31.35873985 23.25009799 32.35860014]";37.19$\pm$14.88;"[52.17581797 22.31744719 59.59676909 23.43752098 23.67046475 46.20493627
 38.93244362 58.1120038  21.72643876 25.69984674]";23.35$\pm$2.79;"[21.96185684 20.50218534 22.86787891 24.44361448 23.83341193 22.90835977
 30.9686749  23.34656    21.55764651 21.15386748]";22.47$\pm$1.01;"[22.05536437 24.76361656 22.97026801 21.45717239 21.14745307 22.80255675
 22.34010792 22.22578907 21.63091254 23.35168505]";25.1$\pm$2.08;"[23.07316494 26.88695121 23.45261335 22.63377166 23.46969485 27.09913969
 24.68416786 23.59645128 27.44158673 28.67052174]";28.77$\pm$5.65;"[31.48606944 25.56569529 25.48367667 28.57792687 26.19627404 25.85929036
 44.75871277 25.70674038 25.57035446 28.52612114]";40.69$\pm$13.95;"[42.5536263  48.02835774 21.9718802  40.83884358 32.87224483 45.03355694
 62.26640224 63.1139977  23.42068291 26.81633019]";39.28$\pm$14.57;"[63.675354   48.27105355 28.16851282 22.74350142 26.70743918 46.70543718
 23.25377059 56.31807256 50.48833394 26.49363232]";27.01$\pm$11.25;"[25.7703464  29.74923444 16.83403683 16.63965297 42.99629164 46.66684532
 20.23335052 38.4588685  15.66643381 17.13275027]";37.15$\pm$12.02;"[27.85501075 46.91782641 49.36327577 23.97512507 16.96683431 50.22561955
 23.7175281  48.70703793 43.26281357 40.46157908]";22.97$\pm$8.94;"[36.52005267 41.23764205 28.67714977 16.42457485 15.83174992 16.82514262
 16.84664369 15.53667593 23.78225994 18.04082632]";25.68$\pm$12.24;"[15.80555773 44.94052744 15.65197659 16.71379447 15.82028913 42.98047376
 15.76872206 29.73627543 42.05156422 17.29386711]";17.34$\pm$0.83;"[17.26126814 19.69394422 16.87495446 17.16849589 17.01152539 16.87031078
 16.8648386  16.79660869 17.01215458 17.80732846]";27.83$\pm$8.07;"[32.74355531 40.58136511 31.16181564 28.32679081 17.90744948 33.67553496
 18.97965145 36.98639703 18.26536584 19.68027997]";37.36$\pm$11.84;"[40.51893497 22.16696048 46.11611319 44.70066142 18.3296001  51.25133777
 40.83254743 37.39972901 51.31209445 20.95923209]";40.61$\pm$9.6;"[47.91758227 43.96043825 40.18885541 50.17001534 18.2885015  40.7906177
 37.67400408 54.35171938 40.54213858 32.21267033]";24.85$\pm$1.12;"[23.09770155 26.40294695 24.81411338 24.94996905 26.89434671 25.05805397
 23.75756025 25.19899678 23.58016968 24.74115205]";34.36$\pm$13.23;"[23.73721623 22.27023625 35.72449851 39.69073677 22.31193089 23.12529039
 38.02055335 61.36730099 24.38582015 52.97088838]";24.35$\pm$2.41;"[22.23988962 22.09421396 24.8211019  25.67371321 23.98291731 22.69705415
 30.71754217 24.46434736 22.56793737 24.25914168]";23.24$\pm$1.02;"[21.96938896 25.18588901 23.43719673 21.51102209 22.61799479 23.72671103
 23.94303775 22.7192781  23.95992279 23.34070349]";26.87$\pm$4.16;"[22.06452155 37.33767796 25.57797933 27.18361878 25.38555861 26.41933441
 31.15013075 24.70546556 23.67736053 25.2246232 ]";30.31$\pm$6.02;"[25.90349317 28.6940794  36.76789045 26.42954397 28.26883006 27.34093046
 30.62556028 26.23155904 26.91245246 45.88452673]";33.88$\pm$12.22;"[25.98305535 37.40851927 25.50737047 43.59212041 24.55167031 25.84515667
 61.42482567 46.24680829 23.75487852 24.50085545]";40.73$\pm$16.55;"[43.8055768  60.2635746  25.62386656 34.05963278 26.62387419 65.56258345
 67.90033245 31.55787969 25.73321676 26.14671898]"
