metrics;baseline_mean;baseline;grace_random_mean;grace_random;grace_deg_mean;grace_deg;grace_pr_mean;grace_pr;grace_evc_mean;grace_evc;grace_scom_mean;grace_scom;grace_random+scom_mean;grace_random+scom;grace_random+deg_mean;grace_random+deg;grace_deg+scom_mean;grace_deg+scom;bgrl_random_mean;bgrl_random;bgrl_deg_mean;bgrl_deg;bgrl_pr_mean;bgrl_pr;bgrl_evc_mean;bgrl_evc;bgrl_scom_mean;bgrl_scom;bgrl_random+scom_mean;bgrl_random+scom;bgrl_random+deg_mean;bgrl_random+deg;bgrl_deg+scom_mean;bgrl_deg+scom;csgcl_random_mean;csgcl_random;csgcl_deg_mean;csgcl_deg;csgcl_pr_mean;csgcl_pr;csgcl_evc_mean;csgcl_evc;csgcl_scom_mean;csgcl_scom;csgcl_random+scom_mean;csgcl_random+scom;csgcl_random+deg_mean;csgcl_random+deg;csgcl_deg+scom_mean;csgcl_deg+scom
Hits@10;0.0$\pm$0.0;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];64.95$\pm$3.11;"[0.70659341 0.63076923 0.65824176 0.67472527 0.65824176 0.62747253
 0.61098901 0.67912088 0.64835165 0.6       ]";60.33$\pm$5.56;"[0.55604396 0.61208791 0.66593407 0.66703297 0.64065934 0.49450549
 0.54725275 0.66483516 0.6032967  0.58131868]";64.88$\pm$2.23;"[0.67362637 0.64285714 0.67252747 0.66483516 0.64065934 0.65604396
 0.59340659 0.66263736 0.64285714 0.63846154]";64.42$\pm$2.53;"[0.66373626 0.62087912 0.67142857 0.67142857 0.65604396 0.61538462
 0.62857143 0.68021978 0.61978022 0.61428571]";65.05$\pm$3.25;"[0.66593407 0.6032967  0.65824176 0.70659341 0.66373626 0.65274725
 0.62637363 0.68571429 0.5967033  0.64615385]";65.78$\pm$1.96;"[0.68571429 0.63406593 0.66153846 0.67582418 0.66043956 0.62747253
 0.64175824 0.65274725 0.68791209 0.65054945]";63.3$\pm$5.54;"[0.51648352 0.66043956 0.66593407 0.70659341 0.64505495 0.59450549
 0.56263736 0.68351648 0.65934066 0.63516484]";61.86$\pm$4.56;"[0.60549451 0.60769231 0.66263736 0.66153846 0.62087912 0.52857143
 0.55274725 0.67912088 0.64175824 0.62527473]";65.43$\pm$2.06;"[0.68571429 0.66923077 0.66373626 0.68351648 0.65384615 0.64395604
 0.62197802 0.65164835 0.64395604 0.62527473]";67.38$\pm$4.36;"[0.78461538 0.66373626 0.66263736 0.69010989 0.62857143 0.69230769
 0.69010989 0.64285714 0.65824176 0.62527473]";63.71$\pm$2.28;"[0.65934066 0.65164835 0.65384615 0.66483516 0.63186813 0.64175824
 0.59120879 0.63736264 0.63846154 0.6010989 ]";63.69$\pm$2.12;"[0.63186813 0.63956044 0.65384615 0.65494505 0.63736264 0.65824176
 0.58901099 0.65384615 0.64175824 0.60879121]";64.93$\pm$3.05;"[0.67252747 0.65934066 0.65164835 0.67032967 0.64725275 0.64395604
 0.61978022 0.67582418 0.67912088 0.57362637]";65.25$\pm$2.53;"[0.68021978 0.65494505 0.66483516 0.68131868 0.66483516 0.64285714
 0.5956044  0.66923077 0.64835165 0.62307692]";68.04$\pm$3.77;"[0.74725275 0.65384615 0.67032967 0.68681319 0.67032967 0.74725275
 0.67582418 0.67912088 0.65274725 0.62087912]";67.31$\pm$3.77;"[0.75274725 0.64065934 0.67472527 0.69230769 0.66703297 0.69010989
 0.6956044  0.67032967 0.64285714 0.6043956 ]";64.04$\pm$2.34;"[0.65054945 0.61318681 0.67142857 0.64615385 0.64725275 0.65934066
 0.5978022  0.66703297 0.63736264 0.61428571]";61.55$\pm$6.04;"[0.51868132 0.61978022 0.67032967 0.68791209 0.62527473 0.50879121
 0.57362637 0.68241758 0.64945055 0.61868132]";65.45$\pm$3.08;"[0.7021978  0.64615385 0.67032967 0.69120879 0.63736264 0.68021978
 0.60659341 0.65494505 0.64945055 0.60659341]";64.02$\pm$2.39;"[0.66483516 0.61538462 0.61538462 0.66923077 0.63516484 0.63186813
 0.63186813 0.68791209 0.61648352 0.63406593]";64.66$\pm$3.39;"[0.71428571 0.60769231 0.66813187 0.68131868 0.65824176 0.64505495
 0.62637363 0.64615385 0.62307692 0.5956044 ]";64.89$\pm$2.65;"[0.6967033  0.61428571 0.65384615 0.68901099 0.65714286 0.62967033
 0.61648352 0.62967033 0.65494505 0.64725275]";65.93$\pm$2.59;"[0.68791209 0.60989011 0.68351648 0.68021978 0.65054945 0.65494505
 0.62967033 0.66043956 0.69340659 0.64285714]";63.65$\pm$3.38;"[0.64175824 0.57032967 0.65934066 0.66593407 0.66153846 0.5956044
 0.64725275 0.67802198 0.64615385 0.5989011 ]"
Hits@20;0.0$\pm$0.0;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];70.76$\pm$1.82;"[0.74725275 0.69450549 0.71868132 0.70879121 0.68571429 0.71318681
 0.6989011  0.71648352 0.71208791 0.68021978]";69.44$\pm$2.37;"[0.66813187 0.69230769 0.7021978  0.73296703 0.69450549 0.68571429
 0.64505495 0.72197802 0.6989011  0.7021978 ]";69.86$\pm$1.89;"[0.70549451 0.68901099 0.6967033  0.71978022 0.67032967 0.68901099
 0.7021978  0.74065934 0.68351648 0.68901099]";70.24$\pm$2.51;"[0.72307692 0.70769231 0.70989011 0.70879121 0.68681319 0.66373626
 0.71538462 0.74285714 0.70989011 0.65604396]";70.98$\pm$1.8;"[0.72307692 0.71208791 0.73296703 0.73956044 0.6967033  0.68461538
 0.68461538 0.71868132 0.70549451 0.7       ]";70.74$\pm$2.07;"[0.72967033 0.7010989  0.72417582 0.71538462 0.6978022  0.65934066
 0.7043956  0.69340659 0.73516484 0.71318681]";71.01$\pm$2.06;"[0.67142857 0.7043956  0.73736264 0.73626374 0.71318681 0.72087912
 0.6978022  0.72527473 0.71208791 0.68241758]";69.95$\pm$2.44;"[0.73296703 0.70659341 0.71868132 0.71648352 0.65604396 0.67582418
 0.67582418 0.73076923 0.68901099 0.69230769]";69.34$\pm$1.69;"[0.71758242 0.70549451 0.68351648 0.70769231 0.7032967  0.69120879
 0.6967033  0.68791209 0.68791209 0.65274725]";71.55$\pm$5.48;"[0.82087912 0.68901099 0.68241758 0.72747253 0.66153846 0.7967033
 0.75934066 0.67802198 0.67032967 0.66923077]";68.13$\pm$1.62;"[0.7010989  0.68131868 0.67142857 0.70879121 0.67142857 0.67032967
 0.7021978  0.67252747 0.67802198 0.65604396]";68.26$\pm$1.34;"[0.68461538 0.67802198 0.67582418 0.69120879 0.67472527 0.70549451
 0.66373626 0.68901099 0.7        0.66373626]";68.86$\pm$2.19;"[0.70769231 0.6978022  0.67362637 0.6967033  0.70549451 0.6989011
 0.68241758 0.68681319 0.70549451 0.63076923]";69.42$\pm$1.32;"[0.71098901 0.68351648 0.6978022  0.71428571 0.68901099 0.70769231
 0.68791209 0.68681319 0.69450549 0.66923077]";71.84$\pm$5.03;"[0.80989011 0.68461538 0.69120879 0.70659341 0.68571429 0.78901099
 0.78021978 0.69230769 0.67802198 0.66593407]";71.29$\pm$3.68;"[0.77582418 0.68901099 0.69230769 0.71428571 0.69120879 0.76483516
 0.74615385 0.70879121 0.6967033  0.64945055]";70.25$\pm$2.46;"[0.75604396 0.68461538 0.73186813 0.7021978  0.69340659 0.69010989
 0.6956044  0.71978022 0.67692308 0.67472527]";71.09$\pm$2.62;"[0.73076923 0.68681319 0.75494505 0.71978022 0.67802198 0.71538462
 0.6956044  0.74725275 0.7032967  0.67692308]";71.3$\pm$1.83;"[0.75164835 0.69010989 0.72197802 0.70989011 0.71208791 0.72857143
 0.7043956  0.72197802 0.7032967  0.68571429]";69.47$\pm$1.6;"[0.72637363 0.68131868 0.69450549 0.70549451 0.67802198 0.68901099
 0.69120879 0.71868132 0.68131868 0.68131868]";70.03$\pm$2.17;"[0.74065934 0.69120879 0.70879121 0.72087912 0.69340659 0.68131868
 0.72417582 0.6956044  0.67912088 0.66813187]";70.3$\pm$2.37;"[0.71758242 0.70659341 0.73516484 0.72637363 0.6967033  0.66373626
 0.68461538 0.6956044  0.73186813 0.67142857]";71.71$\pm$2.66;"[0.75714286 0.67582418 0.72857143 0.72857143 0.68571429 0.75384615
 0.71538462 0.72857143 0.71208791 0.68571429]";71.19$\pm$2.3;"[0.72857143 0.67252747 0.72307692 0.6967033  0.71538462 0.73956044
 0.74945055 0.70769231 0.68351648 0.7021978 ]"
Hits@50;0.0$\pm$0.0;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];77.99$\pm$1.21;"[0.80659341 0.79010989 0.78021978 0.78681319 0.77252747 0.77692308
 0.76153846 0.78021978 0.77802198 0.76593407]";79.16$\pm$2.24;"[0.82087912 0.77472527 0.78351648 0.8        0.78461538 0.83956044
 0.79230769 0.78791209 0.75824176 0.77472527]";78.67$\pm$1.27;"[0.78681319 0.78021978 0.7967033  0.7989011  0.77362637 0.77802198
 0.79450549 0.8032967  0.76043956 0.79450549]";78.31$\pm$1.82;"[0.7989011  0.77362637 0.78791209 0.81428571 0.78901099 0.73956044
 0.77912088 0.78021978 0.78571429 0.78241758]";78.6$\pm$1.31;"[0.77142857 0.79450549 0.79120879 0.80659341 0.77252747 0.78351648
 0.76813187 0.7978022  0.77472527 0.8       ]";78.44$\pm$1.54;"[0.79340659 0.78681319 0.80769231 0.76703297 0.76703297 0.76593407
 0.77252747 0.77912088 0.8021978  0.8021978 ]";79.65$\pm$2.56;"[0.83296703 0.76923077 0.7967033  0.79230769 0.76483516 0.82857143
 0.83626374 0.79120879 0.77472527 0.77802198]";79.15$\pm$2.62;"[0.8043956  0.78241758 0.7989011  0.78571429 0.75164835 0.82747253
 0.82637363 0.80879121 0.74615385 0.78351648]";74.08$\pm$1.06;"[0.76593407 0.74615385 0.73736264 0.74615385 0.73076923 0.73736264
 0.73846154 0.74175824 0.74065934 0.72307692]";76.19$\pm$5.97;"[0.86923077 0.71208791 0.71648352 0.75934066 0.70989011 0.84945055
 0.82747253 0.74725275 0.71868132 0.70879121]";71.93$\pm$1.4;"[0.73406593 0.71318681 0.71208791 0.73736264 0.7032967  0.72857143
 0.73076923 0.72857143 0.71318681 0.69230769]";73.31$\pm$1.27;"[0.74945055 0.72967033 0.71978022 0.74065934 0.71318681 0.73626374
 0.72087912 0.75274725 0.74285714 0.72527473]";74.79$\pm$1.18;"[0.75714286 0.75054945 0.72857143 0.75714286 0.75384615 0.76483516
 0.74395604 0.74945055 0.74835165 0.72527473]";74.53$\pm$0.64;"[0.75714286 0.73956044 0.74285714 0.74395604 0.74505495 0.75494505
 0.74395604 0.74945055 0.73626374 0.73956044]";76.51$\pm$5.06;"[0.85164835 0.73076923 0.73846154 0.74835165 0.72967033 0.84065934
 0.83186813 0.72857143 0.73076923 0.71978022]";76.74$\pm$3.92;"[0.83076923 0.73846154 0.74615385 0.75494505 0.73626374 0.82527473
 0.82087912 0.75714286 0.73956044 0.72417582]";78.14$\pm$1.51;"[0.79450549 0.79450549 0.80659341 0.77582418 0.76813187 0.79120879
 0.76813187 0.78571429 0.77582418 0.75384615]";80.3$\pm$2.33;"[0.84175824 0.78791209 0.7967033  0.77692308 0.76373626 0.83076923
 0.82527473 0.80879121 0.80549451 0.79230769]";77.7$\pm$1.67;"[0.8        0.77802198 0.78571429 0.77032967 0.77252747 0.78241758
 0.77252747 0.78791209 0.73406593 0.78681319]";77.95$\pm$1.62;"[0.8        0.77252747 0.79340659 0.7989011  0.76263736 0.77142857
 0.76593407 0.79120879 0.75054945 0.78791209]";78.43$\pm$1.35;"[0.81098901 0.77252747 0.77912088 0.78901099 0.78571429 0.76373626
 0.78131868 0.78681319 0.77142857 0.8021978 ]";77.98$\pm$1.7;"[0.8010989  0.78021978 0.81208791 0.77472527 0.77582418 0.74505495
 0.77142857 0.77362637 0.78461538 0.77912088]";79.62$\pm$2.5;"[0.84175824 0.77912088 0.79450549 0.79010989 0.76923077 0.84285714
 0.8032967  0.78681319 0.78131868 0.77252747]";79.2$\pm$2.91;"[0.84175824 0.76593407 0.78131868 0.77362637 0.76043956 0.83736264
 0.82307692 0.78791209 0.76373626 0.78461538]"
Hits@100;0.0$\pm$0.0;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];83.62$\pm$1.62;"[0.85164835 0.85054945 0.86483516 0.83956044 0.81758242 0.83626374
 0.81428571 0.84285714 0.82857143 0.81538462]";85.82$\pm$2.4;"[0.88791209 0.82637363 0.84615385 0.86043956 0.83736264 0.9010989
 0.88791209 0.84065934 0.84505495 0.84945055]";84.93$\pm$0.9;"[0.84725275 0.84175824 0.85714286 0.85274725 0.84725275 0.83516484
 0.85054945 0.85604396 0.83846154 0.86703297]";84.63$\pm$1.55;"[0.84725275 0.83406593 0.85934066 0.86813187 0.84065934 0.81208791
 0.84835165 0.85604396 0.83626374 0.86043956]";84.66$\pm$1.05;"[0.82857143 0.84285714 0.85604396 0.86813187 0.83846154 0.85164835
 0.84065934 0.84835165 0.83956044 0.85164835]";84.46$\pm$1.54;"[0.85604396 0.85164835 0.87142857 0.82417582 0.82417582 0.83186813
 0.83846154 0.83406593 0.85934066 0.85494505]";85.26$\pm$2.41;"[0.88461538 0.84395604 0.85714286 0.83736264 0.81428571 0.89010989
 0.88021978 0.85164835 0.82747253 0.83956044]";85.96$\pm$2.03;"[0.87142857 0.83516484 0.85494505 0.86593407 0.84065934 0.90769231
 0.87142857 0.85274725 0.83846154 0.85714286]";78.4$\pm$1.49;"[0.80879121 0.8        0.76483516 0.78571429 0.76923077 0.7956044
 0.78461538 0.78351648 0.78791209 0.75934066]";80.31$\pm$5.48;"[0.8978022  0.75494505 0.77032967 0.78461538 0.75384615 0.88571429
 0.87032967 0.78791209 0.76043956 0.76483516]";76.33$\pm$1.62;"[0.78351648 0.74835165 0.75054945 0.77912088 0.74945055 0.76923077
 0.79120879 0.76813187 0.74725275 0.74615385]";78.09$\pm$1.04;"[0.78791209 0.77802198 0.76923077 0.78571429 0.76153846 0.79340659
 0.77142857 0.78571429 0.7956044  0.78021978]";79.05$\pm$1.41;"[0.80989011 0.79230769 0.76153846 0.79120879 0.78021978 0.81208791
 0.79010989 0.79340659 0.77802198 0.7967033 ]";78.27$\pm$0.58;"[0.7956044  0.78021978 0.77582418 0.78241758 0.77912088 0.78901099
 0.78241758 0.78351648 0.77472527 0.78461538]";80.34$\pm$4.75;"[0.88351648 0.77252747 0.78021978 0.76813187 0.77582418 0.87582418
 0.86703297 0.77802198 0.76703297 0.76593407]";80.43$\pm$3.8;"[0.86373626 0.76813187 0.79120879 0.7956044  0.77142857 0.86593407
 0.85054945 0.78901099 0.76373626 0.78351648]";83.73$\pm$1.14;"[0.84945055 0.84175824 0.85934066 0.83846154 0.83406593 0.83846154
 0.83956044 0.82857143 0.82637363 0.81648352]";86.48$\pm$2.1;"[0.8967033  0.84395604 0.85054945 0.85164835 0.84065934 0.9043956
 0.88241758 0.85714286 0.86373626 0.85714286]";84.27$\pm$1.1;"[0.83626374 0.83626374 0.84175824 0.84285714 0.84615385 0.86153846
 0.84835165 0.85494505 0.81868132 0.84065934]";83.46$\pm$1.15;"[0.83956044 0.81758242 0.85604396 0.83516484 0.82307692 0.84065934
 0.83736264 0.83296703 0.81868132 0.84505495]";84.59$\pm$0.82;"[0.85824176 0.85054945 0.84615385 0.84945055 0.85824176 0.84175824
 0.83296703 0.83406593 0.84175824 0.84615385]";83.58$\pm$1.24;"[0.83736264 0.83846154 0.85714286 0.84395604 0.83736264 0.81428571
 0.81428571 0.83736264 0.84395604 0.83406593]";85.7$\pm$2.86;"[0.90769231 0.84725275 0.83846154 0.86153846 0.83626374 0.9
 0.88131868 0.85054945 0.82417582 0.82307692]";85.4$\pm$2.66;"[0.8989011  0.82637363 0.84285714 0.83626374 0.82637363 0.88901099
 0.89010989 0.83626374 0.83846154 0.85494505]"
ROCAUC;50.01$\pm$0.02;"[0.5        0.5        0.5        0.50054945 0.5        0.5
 0.5        0.5        0.5        0.5       ]";93.38$\pm$0.6;"[0.94151069 0.94069195 0.94229439 0.93099022 0.92904722 0.93654269
 0.92664835 0.93417884 0.93202408 0.92419032]";94.48$\pm$0.66;"[0.95416375 0.94131023 0.94170505 0.94327497 0.93874774 0.95672805
 0.95190074 0.94313549 0.94058681 0.93634947]";94.08$\pm$0.46;"[0.93943968 0.94206497 0.94775686 0.94190315 0.93519382 0.93829851
 0.93812764 0.94642797 0.93309155 0.94532726]";94.04$\pm$0.42;"[0.94252264 0.94172624 0.94288011 0.94257095 0.93664413 0.93411786
 0.93598599 0.94912209 0.94099602 0.93701183]";94.2$\pm$0.48;"[0.93660065 0.94365415 0.94430058 0.95016061 0.93960391 0.94328342
 0.93315059 0.94777322 0.93910287 0.94235962]";93.82$\pm$0.53;"[0.94045164 0.94239464 0.94616714 0.93321398 0.9311629  0.93124321
 0.93354305 0.94190074 0.94400198 0.93756853]";94.16$\pm$0.9;"[0.95352252 0.93491245 0.94284868 0.94016906 0.93045103 0.95618102
 0.95116653 0.94201727 0.93547492 0.92937326]";94.48$\pm$0.7;"[0.94881778 0.94185002 0.94606439 0.94671598 0.93508876 0.95653061
 0.95307089 0.94718271 0.93365974 0.9391402 ]";90.02$\pm$0.66;"[0.91119672 0.90528076 0.89944874 0.8994421  0.89155537 0.90371332
 0.90300205 0.90317836 0.89872097 0.88695387]";90.97$\pm$2.79;"[0.95396691 0.88510385 0.89449582 0.89468301 0.88523367 0.95126796
 0.9499843  0.90047639 0.88966622 0.8916719 ]";89.23$\pm$0.77;"[0.90412269 0.88341565 0.88908715 0.89355875 0.88318561 0.89600531
 0.90314938 0.89956044 0.8843325  0.886242  ]";90.09$\pm$0.45;"[0.90668579 0.89970233 0.89896275 0.89973433 0.89398382 0.90495472
 0.89988528 0.90903514 0.90033366 0.89565632]";90.24$\pm$0.4;"[0.91022703 0.89906292 0.90278775 0.90124985 0.90035865 0.90415046
 0.90486596 0.905605   0.90134552 0.89478445]";89.98$\pm$0.45;"[0.90999879 0.89525722 0.9010856  0.89779012 0.89693878 0.90203478
 0.90512861 0.89746407 0.89713065 0.89547398]";90.87$\pm$2.43;"[0.94966671 0.88831904 0.89943362 0.89385642 0.89367951 0.9433752
 0.94311798 0.89520891 0.89243463 0.88777925]";91.05$\pm$1.91;"[0.93886548 0.89292114 0.90631415 0.89868373 0.89422534 0.94031035
 0.93742181 0.90374955 0.89325064 0.89877008]";93.39$\pm$0.56;"[0.93925009 0.93886608 0.94255491 0.92917281 0.92890231 0.93739766
 0.92927968 0.93654208 0.93290054 0.92418186]";94.55$\pm$0.67;"[0.95649438 0.9416882  0.94637749 0.94453085 0.93479773 0.95206799
 0.95310409 0.94693515 0.94349424 0.93582478]";93.98$\pm$0.32;"[0.93962806 0.94191825 0.94014918 0.93490279 0.94067262 0.94635793
 0.93736747 0.94240068 0.93759596 0.93665922]";93.6$\pm$0.48;"[0.94080063 0.9317039  0.93951752 0.94207946 0.9291076  0.93557904
 0.93298998 0.94211086 0.9295168  0.93676851]";94.0$\pm$0.38;"[0.94706316 0.94089965 0.93648134 0.94559594 0.94008574 0.93975969
 0.93401642 0.93861611 0.93698908 0.94088093]";93.48$\pm$0.51;"[0.93729018 0.93665258 0.94313882 0.93551383 0.93017148 0.92580485
 0.92864871 0.93788673 0.94010082 0.9328656 ]";94.12$\pm$0.96;"[0.95902005 0.93524695 0.93736143 0.93616834 0.93205833 0.95604154
 0.94953025 0.93947772 0.93822338 0.92896691]";94.31$\pm$0.88;"[0.95361852 0.93297307 0.93951087 0.94015578 0.93394518 0.95329429
 0.96033692 0.94035684 0.93670136 0.93965342]"
AP;50.01$\pm$0.01;"[0.5        0.5        0.50027488 0.50027488 0.5        0.5
 0.5        0.5        0.50027488 0.5       ]";94.66$\pm$0.5;"[0.95361414 0.95016634 0.95320173 0.94714651 0.94267784 0.94793174
 0.93985583 0.94820411 0.94543833 0.93796841]";95.16$\pm$0.4;"[0.95787743 0.94980335 0.95288251 0.95406306 0.94621939 0.95616514
 0.95282961 0.95290787 0.94910956 0.94461143]";95.03$\pm$0.38;"[0.95067316 0.9511059  0.95672904 0.95279269 0.94474056 0.9482832
 0.94787813 0.95492141 0.94485981 0.95144712]";95.02$\pm$0.42;"[0.9531763  0.94998237 0.9543316  0.95424087 0.94737197 0.94409857
 0.9462223  0.95729756 0.95049346 0.94521448]";95.16$\pm$0.4;"[0.9487778  0.95183762 0.95427693 0.95907967 0.94967329 0.95162032
 0.94430687 0.95654109 0.94873211 0.95085373]";94.96$\pm$0.43;"[0.95172538 0.95219963 0.95633242 0.94746275 0.94374283 0.9436087
 0.94527639 0.95186846 0.95513375 0.94845935]";95.11$\pm$0.56;"[0.95686463 0.94680156 0.95419233 0.95258898 0.94330216 0.95871031
 0.95602647 0.95330613 0.94777345 0.9414387 ]";95.25$\pm$0.52;"[0.95488185 0.95055742 0.95586167 0.95565681 0.94495886 0.95801049
 0.95804146 0.95652    0.9446955  0.94593751]";92.59$\pm$0.56;"[0.93539838 0.9300414  0.92555601 0.92636768 0.91933197 0.92904473
 0.92602868 0.92815671 0.92526818 0.91366279]";93.24$\pm$2.01;"[0.96566956 0.91542375 0.92232929 0.92444041 0.91359946 0.96223731
 0.95925445 0.92720884 0.91744691 0.91601384]";91.95$\pm$0.61;"[0.92873039 0.91401952 0.91851356 0.92282993 0.91188269 0.92241127
 0.92631271 0.92526135 0.91415533 0.9113618 ]";92.53$\pm$0.4;"[0.92971672 0.92508707 0.92439162 0.92618362 0.91964849 0.92889176
 0.92258593 0.93167232 0.92609766 0.91850073]";92.69$\pm$0.41;"[0.93411398 0.92563877 0.92713776 0.92798309 0.92481717 0.92938557
 0.92701659 0.9301553  0.92486938 0.91747512]";92.57$\pm$0.34;"[0.93348899 0.92337305 0.92734437 0.92584968 0.92368843 0.92810599
 0.92662276 0.92512844 0.92351543 0.91995313]";93.23$\pm$1.76;"[0.96166594 0.91843341 0.92606529 0.92301936 0.92087872 0.9583755
 0.95585359 0.92412286 0.91957652 0.91466105]";93.34$\pm$1.39;"[0.95504388 0.92082962 0.93073837 0.92665949 0.92188237 0.95473663
 0.95187892 0.93034537 0.92119564 0.92073146]";94.62$\pm$0.47;"[0.94997507 0.94804974 0.95436235 0.94479064 0.94226969 0.9488653
 0.94369911 0.94875645 0.94461694 0.93635562]";95.31$\pm$0.52;"[0.95857431 0.95067663 0.9565699  0.95415871 0.94335424 0.95524325
 0.95811099 0.95643494 0.95327688 0.94411519]";95.0$\pm$0.28;"[0.951681   0.95093435 0.952153   0.94827537 0.95069952 0.95512089
 0.94793988 0.95154674 0.94644745 0.94512493]";94.73$\pm$0.39;"[0.95238306 0.94295098 0.9514362  0.95236614 0.94276773 0.94578028
 0.94487826 0.95100954 0.94241    0.94664763]";95.01$\pm$0.33;"[0.95675075 0.94988814 0.9496259  0.95514586 0.95073261 0.9489563
 0.94599156 0.94913989 0.94786534 0.94658432]";94.65$\pm$0.53;"[0.95078623 0.94773619 0.95455753 0.94931815 0.94071942 0.93674801
 0.9412884  0.94810115 0.95166133 0.94425262]";95.12$\pm$0.71;"[0.96461603 0.94591001 0.95028194 0.95077256 0.94474625 0.96182519
 0.95336743 0.95150222 0.94932068 0.93978995]";95.22$\pm$0.65;"[0.96106579 0.94332346 0.95077668 0.95131375 0.94554218 0.95749822
 0.9646874  0.95161941 0.94742539 0.94826266]"
pretrain_time;nan$\pm$nan;[];25.58$\pm$2.22;"[22.58980513 24.50784397 29.42033172 26.41427064 26.07698107 24.89720845
 29.40744042 25.09599185 23.00829339 24.42122221]";25.34$\pm$1.75;"[25.94248962 25.75078988 29.05921626 23.626652   23.88214231 25.91405869
 26.99535227 22.57764697 24.83285785 24.85312247]";24.79$\pm$1.7;"[24.43442273 26.48800564 27.13314104 24.23994446 24.65786576 22.18806219
 27.56620121 22.57920074 23.88209486 24.69478941]";26.35$\pm$3.67;"[26.16508555 27.2936492  26.06952167 23.86447501 34.51603055 22.58824587
 30.49223709 23.61720991 21.75240564 27.13299632]";26.92$\pm$3.2;"[31.36281395 25.99353194 26.94970322 23.50986385 28.7777164  27.04292989
 33.126894   23.26519871 23.24717045 25.89046979]";28.74$\pm$3.25;"[27.28261471 25.60040736 27.33395696 26.43300533 30.16867757 27.13482857
 37.18814731 30.84093428 26.33785844 29.0680542 ]";28.45$\pm$1.45;"[30.03770185 27.93081069 27.73595428 27.74865365 28.00658917 30.28779364
 30.77437925 28.19737411 28.18976378 25.5766995 ]";30.26$\pm$1.48;"[31.41321158 28.18648148 30.03466678 30.90652084 29.16610694 33.59429574
 30.10943818 30.99792409 28.88294983 29.29783297]";19.04$\pm$0.83;"[18.49166656 19.49280572 18.77978992 18.35493827 18.3787539  20.68702841
 19.91411972 18.27054119 19.82381463 18.19855666]";21.33$\pm$1.35;"[23.09914804 21.91022134 20.15548682 19.96683979 20.17875099 23.45251656
 22.11441588 19.73994803 22.48696399 20.17918015]";20.52$\pm$0.81;"[20.55776572 21.74365044 19.8028481  19.85173059 20.21493864 20.3783071
 20.59008455 19.99624825 22.30012703 19.77804947]";20.27$\pm$0.68;"[19.98768926 20.75387836 19.77442026 19.98691726 19.9335959  20.14756346
 20.53554153 19.77179289 22.06330061 19.72469544]";22.26$\pm$1.48;"[24.69181561 23.83546233 21.38385606 21.54981327 21.64850163 22.00864291
 22.02255654 19.45407414 24.19853425 21.81820226]";23.74$\pm$0.75;"[22.79931927 25.02040601 23.20592237 23.25112891 23.520118   24.19161654
 23.46033335 23.29077363 25.13758969 23.47978878]";23.02$\pm$2.83;"[26.5831759  23.29903746 20.50056767 21.51906133 21.70862651 29.33166242
 24.48010993 21.36583757 21.58840871 19.85268116]";24.21$\pm$1.58;"[26.85103035 23.6877594  23.04159188 22.97278547 23.10834956 23.94068289
 26.96867228 22.76833105 25.77148151 22.9648304 ]";27.12$\pm$1.53;"[23.91153121 28.86446476 27.32001972 27.23897696 28.48137617 27.33679271
 29.36049676 26.59161067 26.64210773 25.48695612]";27.06$\pm$1.87;"[28.19088101 28.5261333  28.61855721 26.38163328 25.61536407 30.29384136
 27.65878558 23.54250264 25.32241464 26.41838503]";26.64$\pm$3.11;"[24.37706113 26.79096961 29.49112296 26.38432336 25.34982991 23.9471209
 34.55198026 23.36697125 26.50208616 25.66597509]";25.53$\pm$2.63;"[28.4800334  27.65654135 26.16023493 22.50821805 22.52198505 23.31408262
 30.76618314 23.54790115 24.57781649 25.78208017]";28.13$\pm$2.45;"[27.68062258 28.78845048 28.62737083 27.87779546 29.54863477 24.30829287
 33.91487241 25.94539595 28.50061798 26.07414675]";30.29$\pm$3.1;"[25.19145608 28.60830879 29.80615902 29.95351338 35.07188988 30.97170329
 36.13305449 29.66871691 27.32094121 30.16561961]";28.74$\pm$2.84;"[33.74086475 28.96281028 29.69342256 27.36167598 28.61216927 31.79060006
 31.3169992  25.12000346 24.61480045 26.18044758]";31.2$\pm$2.66;"[31.39255238 34.673944   32.01161027 31.25838447 29.07456851 33.68633699
 35.06752539 26.17232656 29.47731113 29.16387868]"
