metrics;baseline_mean;baseline;grace_random_mean;grace_random;grace_deg_mean;grace_deg;grace_pr_mean;grace_pr;grace_evc_mean;grace_evc;grace_scom_mean;grace_scom;grace_random+scom_mean;grace_random+scom;grace_random+deg_mean;grace_random+deg;grace_deg+scom_mean;grace_deg+scom;bgrl_random_mean;bgrl_random;bgrl_deg_mean;bgrl_deg;bgrl_pr_mean;bgrl_pr;bgrl_evc_mean;bgrl_evc;bgrl_scom_mean;bgrl_scom;bgrl_random+scom_mean;bgrl_random+scom;bgrl_random+deg_mean;bgrl_random+deg;bgrl_deg+scom_mean;bgrl_deg+scom;csgcl_random_mean;csgcl_random;csgcl_deg_mean;csgcl_deg;csgcl_pr_mean;csgcl_pr;csgcl_evc_mean;csgcl_evc;csgcl_scom_mean;csgcl_scom;csgcl_random+scom_mean;csgcl_random+scom;csgcl_random+deg_mean;csgcl_random+deg;csgcl_deg+scom_mean;csgcl_deg+scom
Hits@10;86.57$\pm$2.72;"[0.88423374 0.87155458 0.83627343 0.90187431 0.82579934 0.89581036
 0.8831312  0.82800441 0.88257993 0.84785006]";89.06$\pm$3.0;"[0.92557883 0.92116869 0.82083793 0.91014333 0.86659316 0.9106946
 0.88919515 0.89746417 0.8969129  0.86714443]";83.9$\pm$4.12;"[0.85501654 0.87210584 0.85501654 0.86218302 0.8076075  0.78721058
 0.78665932 0.88368247 0.8969129  0.78335171]";89.48$\pm$2.29;"[0.91565601 0.93054024 0.84840132 0.90297685 0.87816979 0.90187431
 0.90407938 0.90793826 0.89029768 0.86824697]";88.58$\pm$3.2;"[0.88699008 0.90848953 0.79933848 0.9123484  0.87816979 0.90793826
 0.8952591  0.89415656 0.90848953 0.86714443]";89.01$\pm$2.58;"[0.92227122 0.90793826 0.82579934 0.90738699 0.8814774  0.90683572
 0.88643881 0.90022051 0.89195149 0.87045204]";89.13$\pm$2.18;"[0.8985667  0.91565601 0.83406836 0.89195149 0.88919515 0.91400221
 0.88809261 0.90683572 0.88919515 0.88533627]";86.31$\pm$2.52;"[0.86438809 0.88478501 0.853914   0.90407938 0.84454245 0.82414553
 0.85336273 0.85722161 0.90352811 0.84123484]";87.18$\pm$2.51;"[0.85667034 0.90077178 0.84950386 0.90022051 0.8952591  0.84233738
 0.83351709 0.88037486 0.90022051 0.85942668]";90.58$\pm$1.66;"[0.92282249 0.91014333 0.86549063 0.91510474 0.8952591  0.92723264
 0.89966924 0.91124587 0.9123484  0.8985667 ]";88.88$\pm$2.32;"[0.91565601 0.88478501 0.86273429 0.91289967 0.88092613 0.8952591
 0.86549063 0.90297685 0.91896362 0.84840132]";90.67$\pm$1.53;"[0.91455347 0.9106946  0.86990077 0.91896362 0.89746417 0.9277839
 0.90297685 0.91565601 0.91289967 0.89636163]";89.77$\pm$1.59;"[0.91455347 0.90518192 0.85722161 0.90352811 0.89250276 0.90848953
 0.88257993 0.90463065 0.90407938 0.90407938]";87.76$\pm$1.92;"[0.8969129  0.87651599 0.85060639 0.85501654 0.88588754 0.89581036
 0.88423374 0.87651599 0.90573319 0.84840132]";88.58$\pm$1.88;"[0.90793826 0.85501654 0.85556781 0.87761852 0.87761852 0.90297685
 0.90407938 0.88643881 0.90628445 0.88423374]";90.59$\pm$1.63;"[0.91786108 0.92006615 0.86493936 0.90628445 0.8985667  0.92282249
 0.9106946  0.89966924 0.91951488 0.8985667 ]";90.52$\pm$1.15;"[0.90352811 0.90022051 0.88423374 0.91730981 0.90407938 0.91896362
 0.9123484  0.89029768 0.92006615 0.90077178]";89.79$\pm$2.1;"[0.92061742 0.92337376 0.85942668 0.91786108 0.87596472 0.91510474
 0.89084895 0.90683572 0.89029768 0.87816979]";85.38$\pm$2.59;"[0.87596472 0.86824697 0.85336273 0.88257993 0.86163175 0.82690187
 0.80871003 0.84619625 0.89084895 0.82359427]";89.76$\pm$2.01;"[0.92227122 0.92943771 0.86383682 0.90848953 0.87982359 0.90959206
 0.88864388 0.90848953 0.88754135 0.87761852]";89.75$\pm$1.92;"[0.91675854 0.89911797 0.86438809 0.91565601 0.87431092 0.91455347
 0.89470783 0.90352811 0.91841235 0.87320838]";89.56$\pm$3.0;"[0.92282249 0.92227122 0.81477398 0.90573319 0.88864388 0.92282249
 0.89801544 0.8969129  0.89911797 0.88533627]";89.34$\pm$1.56;"[0.90738699 0.90793826 0.8676957  0.8969129  0.8831312  0.90573319
 0.88643881 0.90407938 0.90848953 0.86659316]";87.27$\pm$1.74;"[0.86879824 0.87045204 0.853914   0.90683572 0.87596472 0.87816979
 0.853914   0.85997795 0.90022051 0.85887541]";86.85$\pm$1.84;"[0.88257993 0.86052922 0.85170893 0.8985667  0.85667034 0.86438809
 0.85832415 0.85446527 0.90407938 0.85336273]"
Hits@20;91.53$\pm$1.3;"[0.9277839  0.92392503 0.89581036 0.92006615 0.89305402 0.91786108
 0.91289967 0.93274531 0.92557883 0.90297685]";92.7$\pm$1.1;"[0.93164278 0.93660419 0.89966924 0.93109151 0.92668137 0.93219405
 0.9244763  0.94266814 0.92171996 0.92282249]";89.69$\pm$2.5;"[0.91124587 0.91400221 0.90187431 0.90628445 0.88588754 0.86824697
 0.85722161 0.93495039 0.92337376 0.86549063]";92.7$\pm$1.27;"[0.93109151 0.93880926 0.89636163 0.93384785 0.9244763  0.93274531
 0.92116869 0.94542448 0.92668137 0.91951488]";92.36$\pm$1.95;"[0.93274531 0.93880926 0.87045204 0.93329658 0.92006615 0.92833517
 0.92833517 0.94266814 0.92888644 0.9123484 ]";92.47$\pm$1.91;"[0.93164278 0.93936053 0.87100331 0.92998897 0.93164278 0.93164278
 0.92006615 0.94101433 0.93164278 0.91896362]";92.56$\pm$1.15;"[0.92998897 0.93936053 0.90077178 0.92943771 0.92116869 0.93109151
 0.92061742 0.94266814 0.9261301  0.91510474]";91.82$\pm$1.29;"[0.90407938 0.93219405 0.90628445 0.92833517 0.92171996 0.90959206
 0.90022051 0.9415656  0.92502756 0.91345094]";91.68$\pm$1.37;"[0.91565601 0.93329658 0.8969129  0.91951488 0.92723264 0.91455347
 0.90518192 0.93384785 0.92833517 0.89360529]";92.89$\pm$0.79;"[0.92668137 0.93715546 0.91400221 0.93550165 0.92723264 0.93495039
 0.92171996 0.9415656  0.92723264 0.92282249]";92.99$\pm$0.91;"[0.93274531 0.9399118  0.92282249 0.93936053 0.92392503 0.93439912
 0.9261301  0.94211687 0.9261301  0.91124587]";92.98$\pm$0.73;"[0.93054024 0.93770673 0.91841235 0.93495039 0.9277839  0.93109151
 0.91730981 0.94211687 0.93054024 0.9277839 ]";92.51$\pm$1.13;"[0.9261301  0.93770673 0.89746417 0.92723264 0.92668137 0.92943771
 0.91510474 0.9399118  0.92668137 0.92502756]";91.96$\pm$0.82;"[0.91730981 0.92668137 0.9123484  0.93109151 0.91786108 0.91400221
 0.90573319 0.93164278 0.92502756 0.91455347]";92.11$\pm$1.01;"[0.92006615 0.92723264 0.89966924 0.93219405 0.91289967 0.93274531
 0.9106946  0.93054024 0.92337376 0.92171996]";93.22$\pm$0.77;"[0.93660419 0.94266814 0.91510474 0.93219405 0.93384785 0.93274531
 0.92723264 0.9432194  0.92888644 0.92998897]";93.38$\pm$0.83;"[0.93384785 0.94211687 0.91620728 0.93660419 0.93880926 0.93550165
 0.92337376 0.94652701 0.93329658 0.93219405]";92.9$\pm$0.95;"[0.93164278 0.93550165 0.90573319 0.93109151 0.92833517 0.93439912
 0.92998897 0.94377067 0.92833517 0.92116869]";90.88$\pm$1.78;"[0.91179713 0.9261301  0.90738699 0.92557883 0.90848953 0.88919515
 0.87486218 0.9277839  0.92668137 0.89029768]";92.94$\pm$0.85;"[0.92998897 0.93770673 0.91289967 0.93054024 0.92888644 0.93384785
 0.91896362 0.94487321 0.9277839  0.92833517]";92.76$\pm$1.24;"[0.93384785 0.93825799 0.89636163 0.93384785 0.92227122 0.92888644
 0.9244763  0.94542448 0.92668137 0.9261301 ]";92.97$\pm$1.1;"[0.93495039 0.93825799 0.90297685 0.92888644 0.93439912 0.93439912
 0.92502756 0.94487321 0.93219405 0.92061742]";92.84$\pm$1.01;"[0.93329658 0.93936053 0.90628445 0.93109151 0.92116869 0.9277839
 0.92723264 0.94597574 0.92833517 0.92392503]";92.08$\pm$0.89;"[0.91675854 0.93164278 0.91400221 0.92888644 0.91400221 0.92061742
 0.90904079 0.93605292 0.92668137 0.9106946 ]";92.02$\pm$1.04;"[0.92557883 0.92998897 0.90407938 0.92337376 0.91565601 0.91675854
 0.91289967 0.93660419 0.93164278 0.90573319]"
Hits@50;93.98$\pm$0.55;"[0.93770673 0.94597574 0.93880926 0.94266814 0.9277839  0.9432194
 0.93880926 0.94707828 0.93384785 0.94211687]";94.28$\pm$0.28;"[0.9399118  0.94542448 0.9432194  0.9432194  0.94707828 0.94211687
 0.93825799 0.94652701 0.93936053 0.94266814]";93.66$\pm$0.56;"[0.93219405 0.93770673 0.94652701 0.93274531 0.93715546 0.92998897
 0.92998897 0.94542448 0.9399118  0.93439912]";94.32$\pm$0.3;"[0.93825799 0.94542448 0.94046307 0.94542448 0.94652701 0.94487321
 0.93936053 0.94707828 0.9432194  0.9415656 ]";94.24$\pm$0.3;"[0.93880926 0.94652701 0.9415656  0.9432194  0.94597574 0.94377067
 0.9399118  0.94652701 0.9399118  0.93825799]";94.37$\pm$0.24;"[0.94266814 0.94707828 0.9432194  0.94266814 0.94597574 0.94542448
 0.94101433 0.94707828 0.94046307 0.9415656 ]";94.26$\pm$0.33;"[0.94101433 0.94487321 0.94377067 0.94101433 0.94597574 0.94377067
 0.93605292 0.94818082 0.93936053 0.9415656 ]";94.2$\pm$0.48;"[0.93274531 0.94377067 0.9415656  0.94101433 0.94983462 0.9415656
 0.93660419 0.94928335 0.94101433 0.94211687]";94.02$\pm$0.49;"[0.93880926 0.94707828 0.94211687 0.94046307 0.94542448 0.93329658
 0.93329658 0.94652701 0.94046307 0.93495039]";93.78$\pm$0.54;"[0.93109151 0.94377067 0.92998897 0.94377067 0.9399118  0.94046307
 0.93384785 0.94542448 0.93274531 0.93715546]";94.26$\pm$0.48;"[0.94046307 0.94983462 0.93770673 0.94487321 0.94652701 0.94432194
 0.93825799 0.94928335 0.93550165 0.93936053]";94.0$\pm$0.38;"[0.93660419 0.9432194  0.94046307 0.94432194 0.9432194  0.93880926
 0.93329658 0.94542448 0.93605292 0.93825799]";93.69$\pm$0.44;"[0.93605292 0.94046307 0.93164278 0.93384785 0.94266814 0.93825799
 0.93109151 0.94487321 0.93439912 0.93605292]";93.46$\pm$0.56;"[0.92888644 0.9415656  0.93329658 0.94101433 0.9399118  0.93109151
 0.92557883 0.94046307 0.93495039 0.92888644]";93.33$\pm$0.65;"[0.9261301  0.93715546 0.92502756 0.93880926 0.94046307 0.93770673
 0.92116869 0.93825799 0.93164278 0.93660419]";94.36$\pm$0.6;"[0.94101433 0.94652701 0.93439912 0.94487321 0.9536935  0.94652701
 0.9399118  0.94983462 0.93384785 0.94487321]";94.37$\pm$0.5;"[0.94046307 0.94762955 0.93274531 0.94377067 0.95038589 0.94762955
 0.94211687 0.94873208 0.93936053 0.94377067]";94.21$\pm$0.27;"[0.93770673 0.9432194  0.94266814 0.9415656  0.94487321 0.94542448
 0.93825799 0.94542448 0.9415656  0.9399118 ]";93.93$\pm$0.59;"[0.93825799 0.9432194  0.9432194  0.93880926 0.94487321 0.9399118
 0.9244763  0.94542448 0.94046307 0.93439912]";94.31$\pm$0.21;"[0.93936053 0.94487321 0.94377067 0.94377067 0.94432194 0.9432194
 0.94046307 0.94652701 0.94377067 0.94101433]";94.26$\pm$0.31;"[0.93825799 0.94597574 0.94101433 0.94377067 0.94487321 0.9415656
 0.94101433 0.94818082 0.93825799 0.9432194 ]";94.29$\pm$0.32;"[0.94046307 0.94597574 0.94266814 0.94101433 0.94652701 0.94542448
 0.93825799 0.94818082 0.94046307 0.94046307]";94.26$\pm$0.31;"[0.94101433 0.94432194 0.94046307 0.94432194 0.94432194 0.94377067
 0.94101433 0.94928335 0.93936053 0.93770673]";94.16$\pm$0.37;"[0.93439912 0.94652701 0.9432194  0.94432194 0.94101433 0.9399118
 0.93825799 0.94762955 0.94101433 0.9399118 ]";94.16$\pm$0.47;"[0.93936053 0.94652701 0.94266814 0.94101433 0.94597574 0.93770673
 0.93329658 0.94873208 0.94432194 0.93605292]"
Hits@100;94.55$\pm$0.29;"[0.94266814 0.94873208 0.94542448 0.94597574 0.94762955 0.94542448
 0.9432194  0.94983462 0.93936053 0.94652701]";94.61$\pm$0.26;"[0.9432194  0.94873208 0.94652701 0.94487321 0.94983462 0.94707828
 0.94377067 0.94983462 0.94211687 0.94487321]";94.45$\pm$0.36;"[0.94046307 0.95093716 0.94762955 0.9415656  0.94818082 0.9432194
 0.94046307 0.94818082 0.9415656  0.9432194 ]";94.9$\pm$0.29;"[0.94652701 0.95479603 0.94652701 0.94762955 0.95259096 0.94707828
 0.94873208 0.94873208 0.94542448 0.95148842]";94.63$\pm$0.3;"[0.94266814 0.94983462 0.94542448 0.94818082 0.94818082 0.94652701
 0.94101433 0.95038589 0.9432194  0.94707828]";94.66$\pm$0.3;"[0.94652701 0.94928335 0.94432194 0.94377067 0.95038589 0.94818082
 0.94432194 0.95093716 0.94101433 0.94707828]";94.6$\pm$0.31;"[0.94211687 0.94818082 0.94597574 0.94652701 0.95148842 0.94652701
 0.9415656  0.94983462 0.94266814 0.94542448]";94.94$\pm$0.52;"[0.94266814 0.9553473  0.94487321 0.94983462 0.95865491 0.95038589
 0.94487321 0.9536935  0.9432194  0.95093716]";94.84$\pm$0.45;"[0.95038589 0.95259096 0.94487321 0.94762955 0.9553473  0.94928335
 0.94211687 0.95314223 0.94101433 0.94762955]";94.16$\pm$0.4;"[0.93605292 0.94432194 0.93605292 0.94652701 0.94432194 0.9432194
 0.93880926 0.94762955 0.93770673 0.94101433]";94.7$\pm$0.51;"[0.94432194 0.95314223 0.9432194  0.95038589 0.9536935  0.95038589
 0.9432194  0.95093716 0.93770673 0.94266814]";94.32$\pm$0.35;"[0.94046307 0.94432194 0.94377067 0.94597574 0.94983462 0.9432194
 0.93880926 0.94652701 0.93825799 0.94101433]";94.24$\pm$0.4;"[0.94101433 0.94487321 0.93880926 0.94046307 0.94818082 0.94762955
 0.93605292 0.94652701 0.93880926 0.9415656 ]";94.11$\pm$0.42;"[0.93715546 0.94597574 0.94046307 0.94432194 0.94377067 0.94542448
 0.93274531 0.94487321 0.93936053 0.93715546]";93.84$\pm$0.51;"[0.92998897 0.9399118  0.93605292 0.94211687 0.94377067 0.9432194
 0.93054024 0.94377067 0.93384785 0.94101433]";94.59$\pm$0.51;"[0.9432194  0.94928335 0.9415656  0.94652701 0.95424476 0.94928335
 0.94211687 0.95093716 0.93605292 0.94597574]";94.63$\pm$0.39;"[0.94377067 0.94983462 0.9415656  0.94762955 0.95203969 0.94873208
 0.9432194  0.94983462 0.93936053 0.94707828]";94.45$\pm$0.24;"[0.94101433 0.94542448 0.94487321 0.94487321 0.94762955 0.94707828
 0.9415656  0.94762955 0.9415656  0.94377067]";94.54$\pm$0.38;"[0.94432194 0.94762955 0.94818082 0.94542448 0.95038589 0.94542448
 0.93550165 0.94762955 0.94597574 0.94377067]";94.71$\pm$0.22;"[0.94377067 0.94983462 0.94542448 0.94762955 0.94983462 0.94652701
 0.94377067 0.94983462 0.94652701 0.94762955]";94.6$\pm$0.26;"[0.94377067 0.94873208 0.94432194 0.94597574 0.94928335 0.94873208
 0.94377067 0.94818082 0.94101433 0.94652701]";94.65$\pm$0.27;"[0.9432194  0.95093716 0.94597574 0.94487321 0.94818082 0.94928335
 0.94211687 0.94928335 0.94487321 0.94652701]";94.57$\pm$0.34;"[0.94211687 0.94873208 0.94597574 0.94542448 0.95038589 0.94707828
 0.9415656  0.95093716 0.94101433 0.94377067]";94.93$\pm$0.5;"[0.9399118  0.95038589 0.94597574 0.95038589 0.95589857 0.94873208
 0.95038589 0.9553473  0.94211687 0.9536935 ]";94.91$\pm$0.4;"[0.94818082 0.9536935  0.94818082 0.95093716 0.95314223 0.94487321
 0.9415656  0.9553473  0.94762955 0.94707828]"
ROCAUC;97.05$\pm$0.24;"[0.96661122 0.97228921 0.97021421 0.97023001 0.97162992 0.97190312
 0.97158357 0.9733637  0.96565163 0.97176484]";96.6$\pm$0.27;"[0.96521132 0.96991852 0.96428033 0.96252259 0.96777287 0.96849031
 0.96335542 0.96973044 0.96232698 0.96666409]";97.75$\pm$0.64;"[0.97898314 0.98492006 0.96472372 0.98115934 0.98150714 0.98383049
 0.97565699 0.97959853 0.96702158 0.97801736]";97.65$\pm$0.6;"[0.97864338 0.9797365  0.96488053 0.97379745 0.97923836 0.97999351
 0.9782354  0.98128365 0.96603587 0.98327203]";96.95$\pm$0.22;"[0.96611784 0.97197878 0.96792982 0.9715006  0.96949722 0.97209484
 0.96540353 0.97073385 0.97002739 0.96950826]";97.07$\pm$0.37;"[0.9712315  0.97606847 0.96454168 0.96797449 0.97203706 0.97434673
 0.9697023  0.97385233 0.96496848 0.97244147]";96.7$\pm$0.16;"[0.96636293 0.96827915 0.96578659 0.96467813 0.96803361 0.96989843
 0.96484892 0.9679848  0.96677622 0.96722554]";97.82$\pm$0.64;"[0.97883879 0.98239346 0.9652259  0.98228862 0.98480866 0.98215844
 0.97865372 0.97939146 0.96684893 0.9816863 ]";97.77$\pm$0.67;"[0.97577992 0.98260057 0.96521846 0.98168903 0.98537148 0.98353676
 0.97527515 0.98034014 0.96644552 0.9810238 ]";96.04$\pm$0.25;"[0.95845206 0.96230956 0.95829266 0.96267257 0.96274821 0.96127259
 0.95640303 0.96382977 0.95691318 0.96074328]";97.65$\pm$0.87;"[0.977553   0.98242461 0.96215063 0.98305109 0.98112736 0.98193009
 0.97646384 0.98200641 0.95747875 0.98116208]";95.81$\pm$0.25;"[0.95485863 0.95828704 0.95873726 0.95711354 0.96322195 0.95849968
 0.95433107 0.95832667 0.95679316 0.96084797]";96.3$\pm$0.29;"[0.96236062 0.96503612 0.95988052 0.96204912 0.96776132 0.96656331
 0.96010312 0.96320461 0.95816814 0.96453986]";96.04$\pm$0.18;"[0.9598085  0.96161668 0.95998354 0.96144771 0.96270443 0.96188011
 0.9577417  0.96189866 0.95668759 0.9601835 ]";95.74$\pm$0.24;"[0.955815   0.95802873 0.95853988 0.95770462 0.96056975 0.95824746
 0.95310211 0.96066492 0.95401248 0.95737824]";96.84$\pm$0.56;"[0.96992369 0.97334951 0.95859109 0.96830726 0.97369817 0.97246458
 0.9669762  0.97015035 0.9572092  0.97286753]";96.71$\pm$0.46;"[0.96935479 0.97137661 0.96030567 0.97213453 0.97030603 0.97053925
 0.96364367 0.96528046 0.95849336 0.96993341]";96.63$\pm$0.26;"[0.96842153 0.96512942 0.96340237 0.96304378 0.96740708 0.97094335
 0.96776967 0.96906666 0.96319465 0.96496197]";97.86$\pm$0.66;"[0.98152614 0.98360267 0.96548862 0.98366481 0.98326934 0.9842577
 0.97590467 0.98083607 0.96691328 0.98087337]";97.24$\pm$0.49;"[0.9712157  0.97451465 0.96566838 0.96662322 0.97606956 0.9725038
 0.97548256 0.97638989 0.96537447 0.98033229]";96.9$\pm$0.19;"[0.96664039 0.97083036 0.96624715 0.96951039 0.97154114 0.96966217
 0.96598853 0.96985419 0.97002374 0.9695701 ]";97.08$\pm$0.33;"[0.96948212 0.97645594 0.96431178 0.96764993 0.97267484 0.97347802
 0.96977143 0.97190358 0.96905355 0.9731462 ]";96.64$\pm$0.24;"[0.96406578 0.967164   0.96451433 0.96329358 0.96659158 0.96860449
 0.9662043  0.97191574 0.96521536 0.96681118]";97.74$\pm$0.6;"[0.97933171 0.97933064 0.964941   0.98112773 0.98383687 0.98360943
 0.97535492 0.9779131  0.9679247  0.98110114]";97.77$\pm$0.56;"[0.97541342 0.9818697  0.96670299 0.98192242 0.98285186 0.98319773
 0.97517957 0.98030122 0.96892516 0.98047998]"
AP;98.01$\pm$0.13;"[0.97950744 0.98128824 0.97997351 0.98015289 0.97814685 0.98139618
 0.9812384  0.98038611 0.97741987 0.98118402]";97.87$\pm$0.15;"[0.9784842  0.98127639 0.97752643 0.97758175 0.97755916 0.98032308
 0.97764539 0.98066865 0.97697887 0.97862071]";98.31$\pm$0.34;"[0.98128891 0.98817237 0.97827552 0.98567166 0.98582972 0.98620352
 0.97983913 0.98555626 0.97888418 0.98091659]";98.41$\pm$0.31;"[0.98545443 0.98587687 0.97801785 0.98318261 0.98456325 0.9856544
 0.98486222 0.986757   0.9788643  0.98770484]";97.98$\pm$0.16;"[0.97743207 0.98079424 0.97784949 0.9820888  0.97890414 0.98169097
 0.97825401 0.98105154 0.98040164 0.9792617 ]";98.07$\pm$0.19;"[0.98068869 0.98378586 0.97760306 0.97988901 0.97962999 0.98258196
 0.98071105 0.98223175 0.97796156 0.98193619]";97.9$\pm$0.09;"[0.97890047 0.98011358 0.97874458 0.97854857 0.97821975 0.98051385
 0.97829906 0.97996654 0.97895811 0.97778704]";98.46$\pm$0.32;"[0.98479864 0.98681084 0.97840844 0.98735094 0.98876662 0.9860014
 0.98415908 0.98534025 0.9788598  0.9856464 ]";98.39$\pm$0.37;"[0.98300763 0.98543784 0.97689112 0.98678252 0.98884096 0.98746408
 0.98121289 0.98621744 0.97894593 0.98454789]";97.61$\pm$0.15;"[0.97579282 0.97643525 0.97465904 0.97799122 0.97465211 0.97745847
 0.97421782 0.97852209 0.97414253 0.97695488]";98.4$\pm$0.43;"[0.98457645 0.98646019 0.97704836 0.98789826 0.98624795 0.98655844
 0.98376711 0.98671253 0.97461186 0.98596227]";97.57$\pm$0.11;"[0.97471916 0.97487002 0.97599287 0.97574135 0.9775598  0.97630263
 0.97371014 0.97628053 0.97467313 0.97681344]";97.71$\pm$0.14;"[0.97706629 0.97802182 0.97561859 0.97719181 0.97806544 0.97937995
 0.97511995 0.97761518 0.97464115 0.97817454]";97.57$\pm$0.1;"[0.97577085 0.97672748 0.97583196 0.9770311  0.97410867 0.97682678
 0.97430563 0.97631153 0.97464916 0.97572322]";97.43$\pm$0.13;"[0.97387345 0.9742665  0.97391946 0.9753127  0.97374224 0.97507014
 0.97173698 0.9766712  0.97327716 0.97507445]";98.02$\pm$0.28;"[0.9808162  0.98277681 0.97513842 0.98000942 0.98334025 0.98234371
 0.97936785 0.98066033 0.9748391  0.98226462]";97.97$\pm$0.23;"[0.98066363 0.98164856 0.97640549 0.98240211 0.98137208 0.9816713
 0.97783988 0.97874629 0.97560303 0.98080378]";97.86$\pm$0.15;"[0.98008417 0.97895645 0.97738035 0.97807912 0.97617053 0.98120573
 0.97891161 0.98013647 0.97753875 0.97770461]";98.42$\pm$0.31;"[0.98638416 0.98463412 0.9784877  0.9875185  0.9873969  0.98635504
 0.98156186 0.98473843 0.9792377  0.98569394]";98.16$\pm$0.25;"[0.97908384 0.98256981 0.97858428 0.97989808 0.98215747 0.98189745
 0.98351208 0.9843202  0.97825388 0.98599429]";97.98$\pm$0.08;"[0.9788869  0.97973141 0.9787707  0.98097116 0.98068297 0.97984157
 0.97881425 0.98058013 0.98015464 0.97975315]";98.07$\pm$0.16;"[0.98047617 0.9839462  0.97792157 0.97945186 0.97944476 0.98199302
 0.98056004 0.98147894 0.97995254 0.98181197]";97.86$\pm$0.13;"[0.97780682 0.978452   0.97811875 0.97814113 0.97614033 0.97984257
 0.97885725 0.9815233  0.9782692  0.97874317]";98.41$\pm$0.32;"[0.98440207 0.98547461 0.9785529  0.98662133 0.98844199 0.98683196
 0.98195342 0.98431524 0.97886849 0.98592484]";98.43$\pm$0.3;"[0.9832597  0.98681418 0.97787954 0.98739875 0.98664382 0.98707681
 0.98282053 0.98558511 0.98046673 0.98530449]"
pretrain_time;nan$\pm$nan;[];12.25$\pm$0.86;"[12.25574541 12.37811732 11.98637199 12.32191586 10.54848886 11.31529236
 13.5379343  12.32812929 12.22775078 13.63110733]";18.66$\pm$6.59;"[18.90376782 14.74183726 12.54949355 22.19175482 18.97324252 35.99250698
 20.33749175 13.93430448 12.37582421 16.57349753]";11.53$\pm$0.71;"[10.88999033 11.02233911 12.82904577 12.6490941  12.00078464 11.03267407
 11.88139224 11.15040803 10.86274123 10.98629737]";10.95$\pm$0.15;"[10.88355994 10.59344769 10.8852694  11.14203501 10.91446877 11.10863781
 11.07691717 11.07608962 10.87714052 10.94932628]";12.03$\pm$0.28;"[11.87807465 11.69128537 11.9146111  12.06255984 12.24338508 12.01323199
 11.81505919 12.74548936 11.89480448 12.04503036]";14.69$\pm$1.44;"[13.61290455 13.81853461 13.49286723 18.00248146 16.13598275 15.75740004
 14.92830634 14.10236669 13.53560019 13.51904416]";21.0$\pm$5.91;"[18.44490123 19.65932965 14.47097087 21.85692835 21.37291503 21.49565983
 19.49746132 25.30082774 12.53537393 35.31884789]";20.97$\pm$5.91;"[30.89673853 27.68932319 16.28799295 20.92654157 24.74379873 13.42374015
 14.82246709 23.90536523 13.32025552 23.66596437]";11.23$\pm$0.09;"[11.16176105 11.29350305 11.0856626  11.17357564 11.2519176  11.19392323
 11.30751204 11.34276628 11.35684037 11.16126919]";25.03$\pm$9.46;"[29.5132575  32.90451765 11.17873454 15.90884852 16.17042041 33.32222891
 33.31263804 33.21250939 11.37808609 33.3525517 ]";13.42$\pm$6.06;"[11.2177093  11.24721646 11.25937295 11.47033572 11.63217449 11.44083619
 11.44713116 11.45909572 31.5974865  11.4235549 ]";11.93$\pm$0.36;"[11.31844497 11.34231186 11.58054352 12.16697359 12.33718228 12.11453652
 12.26152563 11.99478626 12.15148544 12.0737946 ]";12.52$\pm$0.42;"[13.03622127 13.21099281 13.11675334 12.3877039  12.34467387 12.28889775
 12.30472732 12.34544301 12.19675851 11.92279077]";15.72$\pm$1.4;"[13.62626815 13.44594049 13.71397209 16.40004945 16.58941436 16.7588203
 16.72171307 16.44851327 16.90939999 16.57279181]";14.78$\pm$1.19;"[16.2938025  15.69537997 12.85344553 15.27919364 13.997087   14.03417253
 14.04494524 16.89500141 13.80037761 14.9106245 ]";15.45$\pm$0.58;"[15.67222595 16.11716485 14.86326241 16.08342266 15.12255836 15.05874467
 15.27049994 15.85872817 14.3534801  16.1374588 ]";11.48$\pm$0.48;"[11.2730248  11.50504923 11.49882841 11.43016171 10.96747088 11.04824972
 11.28887558 11.43869162 11.58065796 12.7999804 ]";19.26$\pm$7.55;"[14.29530311 15.35872293 11.38571143 33.37283635 21.00831723 32.74134231
 20.62672186 15.20530272 11.4017365  17.22418904]";12.81$\pm$0.7;"[11.7002387  13.13949108 13.41714287 13.27397823 13.26271701 13.14590693
 13.07038641 13.36196351 12.35168052 11.36007738]";11.72$\pm$0.78;"[11.2299087  12.93987107 13.29291677 11.63092637 11.3817234  11.45875978
 12.16843319 10.88333941 11.20591021 11.0182445 ]";12.21$\pm$0.24;"[12.28813243 11.99121356 12.36525083 12.24234414 12.67013526 12.09372711
 12.39593172 12.30288386 11.91727567 11.81217265]";13.65$\pm$0.18;"[13.33954668 13.51236153 13.57468605 13.56841421 13.49946642 13.70498013
 13.99515152 13.72367001 13.68383384 13.88896132]";18.67$\pm$6.76;"[17.52031946 15.54269838 12.68216109 35.83208871 14.34886718 14.88055587
 19.57820725 18.21299982 12.71258473 25.4244287 ]";16.27$\pm$2.84;"[16.2218945  17.17627883 14.0615499  20.08069205 13.76717281 14.58001995
 13.92605329 22.49151111 13.62944341 16.72273779]"
